E:\changchun\ChangChundata\mini\20210522\20210522_101_0641.PAS        6             9.1            44727            28.5            47.3   
E:\changchun\ChangChundata\mini\20210522\20210522_101_0642.PAS       12            20.1            38337            27.5            49.6   
E:\changchun\ChangChundata\mini\20210522\20210522_101_0643.PAS       32            56.6            25394            16.4            35.7   
E:\changchun\ChangChundata\mini\20210522\20210522_101_0644.PAS       21            36.5            45759            17.9            13.2   
E:\changchun\ChangChundata\mini\20210522\20210522_101_0645.PAS       33            62.1            10732            43.4            30.4   
E:\changchun\ChangChundata\mini\20210522\20210522_101_0646.PAS       39            71.2            15078            37.7            17.0   
E:\changchun\ChangChundata\mini\20210522\20210522_101_0648.PAS       12            20.1            27424            19.6            40.0   
E:\changchun\ChangChundata\mini\20210522\20210522_101_0649.PAS       29            52.9            14085            31.4            24.0   
E:\changchun\ChangChundata\mini\20210522\20210522_101_0650.PAS       46            82.2            40554            38.1            27.9   
E:\changchun\ChangChundata\mini\20210522\20210522_101_0656.PAS       29            51.1             4784            23.3            20.6   
E:\changchun\ChangChundata\mini\20210522\20210522_101_0658.PAS       15            27.4            29051             7.1            28.6   
E:\changchun\ChangChundata\mini\20210522\20210522_101_0659.PAS        8            14.5            45760            56.1           144.7   
E:\changchun\ChangChundata\mini\20210522\20210522_101_0660.PAS       13            21.9            28376            17.7            38.3   
E:\changchun\ChangChundata\mini\20210522\20210522_101_0661.PAS       12            20.1            23318            33.4            47.5   
E:\changchun\ChangChundata\mini\20210522\20210522_101_0662.PAS        9            14.5            43572           153.0            13.7   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0004.PAS       19            32.5            44820             4.1            80.9   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0005.PAS       12            19.9            38746            68.1           194.6   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0006.PAS        7            10.8            44252           210.5             9.0   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0009.PAS       12            19.9            24903            34.3            14.5   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0011.PAS       15            25.3            44805            11.3            20.0   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0012.PAS        6             9.0            44805             6.9            15.8   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0014.PAS        7            10.8             9013            16.4             5.8   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0016.PAS       15            27.1            43111            59.2            71.2   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0017.PAS       12            21.7             6020            66.0            52.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0018.PAS        9            16.3             6020            69.1            43.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0019.PAS       48            84.9            43689             3.6            56.7   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0020.PAS       38            70.5             8874            47.4            28.3   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0021.PAS        9            14.5             8874            58.2            26.2   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0022.PAS       20            34.3            44875             6.8             3.6   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0023.PAS       19            32.5            45416           180.6           132.4   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0025.PAS       48            84.9            43070             7.0            28.4   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0026.PAS        8            12.7            10677            83.6            35.2   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0027.PAS        7            10.8            10677            50.2            43.8   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0028.PAS        7            10.8            45407           195.9           175.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0031.PAS       11            18.1            45361           281.4           179.4   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0032.PAS       25            43.4            42806             6.2            16.4   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0034.PAS       37            65.1            17129            10.4            53.6   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0035.PAS       14            23.5            43074             5.3            20.0   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0037.PAS       12            21.7            45388            46.6            25.9   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0038.PAS       13            23.5            45393           263.2           130.7   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0041.PAS       15            27.1            45365            23.2             6.0   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0042.PAS       17            28.9            45409           180.8           159.4   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0043.PAS       16            27.1              877            88.2            21.3   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0044.PAS        7            10.8            44804            20.9            27.4   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0045.PAS       31            54.2            14064           110.3            27.5   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0046.PAS       10            16.3            44726            48.3            23.0   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0047.PAS       14            23.5            44724           147.3            18.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0048.PAS        8            12.7            44249            73.6            57.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0049.PAS       19            32.5            47853            26.6            22.7   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0050.PAS       12            19.9            44718           139.9            53.9   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0051.PAS        8            12.7            45380           123.0            57.2   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0053.PAS       20            34.3            13719            60.9            36.6   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0054.PAS       13            23.5            16612            15.0            50.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0055.PAS       10            18.1            16612            14.5            58.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0056.PAS       17            28.9            16612             5.0            78.3   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0057.PAS       13            21.7            44731           166.4            76.0   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0058.PAS       10            16.3            45383           236.4           103.4   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0059.PAS       13            23.5            44719           102.1            60.5   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0060.PAS        6             9.0            45390           108.1            64.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0061.PAS       10            16.3            45390            84.1            58.7   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0062.PAS       31            56.0            21610            25.6            52.5   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0063.PAS       16            28.9            44715           325.6           102.2   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0064.PAS       19            32.5            25544           488.1           148.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0065.PAS       21            36.1            45381            50.6            39.0   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0067.PAS       23            39.8            40276            11.3             9.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0069.PAS       16            27.1            45394           310.8           283.6   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0070.PAS       13            21.7            39731            51.0            41.2   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0071.PAS        6            12.7            39731            33.9            34.0   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0072.PAS        6             9.0            45776             5.4            41.5   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0073.PAS       16            28.9            44722           233.1            79.4   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0074.PAS       10            16.3            45373           173.9            89.0   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0076.PAS        9            14.5            45387           215.9           286.0   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0077.PAS        8            12.7            47226             6.4            40.4   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0078.PAS       14            25.3            45782            35.0            15.2   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0081.PAS       20            34.3            44714           264.7            83.0   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0082.PAS        6             9.0            40718             6.0             6.8   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0083.PAS        6             9.0            45371           476.3           173.5   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0084.PAS       16            27.1            45371           450.8           162.5   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0085.PAS       19            32.5            45783           564.7           102.7   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0086.PAS       16            27.1            48342           556.1           306.2   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0087.PAS       11            18.1            43080            52.4           106.3   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0088.PAS       14            25.3            19325             2.5            32.9   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0089.PAS        9            14.5             6850            32.9             5.4   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0090.PAS       16            27.1            44720           300.2            57.9   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0091.PAS       21            36.1            45362           325.6            80.6   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0092.PAS       19            32.5            45781            41.3            34.6   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0094.PAS       22            38.0            44252           217.0            82.3   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0095.PAS       22            39.8            46479            10.4            33.2   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0096.PAS        6             9.0            38346            17.5            30.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0098.PAS       24            41.6            41464            81.9            56.6   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0099.PAS        8            12.7            38346            13.8            26.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0100.PAS       28            48.8            43585            55.6            94.0   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0101.PAS       16            27.1            46565             9.2             7.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0102.PAS       20            34.3            45786           200.1            60.0   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0103.PAS       10            18.1            46550            44.6            20.4   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0104.PAS       41            72.3            44883            10.2            23.2   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0105.PAS        6             9.0            46591            43.8            50.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0106.PAS       10            16.3            46591            60.7            41.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0107.PAS       41            72.3             7364            43.9            15.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0108.PAS       22            38.0            44723            72.2            35.7   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0109.PAS       23            39.8            45367           255.8           110.3   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0110.PAS       25            48.8            24795            13.6            38.0   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0111.PAS       39            68.7            43259            24.6            52.0   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0112.PAS       12            19.9            24795             7.9            55.6   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0113.PAS       20            34.3            45773           274.1            71.8   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0114.PAS       13            21.7            46542           344.4           162.6   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0115.PAS       17            28.9            46541           137.1            92.3   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0116.PAS       16            27.1            47546            35.1             1.5   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0117.PAS       23            39.8            29710            21.1           115.6   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0118.PAS       23            39.8            44728            61.9            31.6   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0119.PAS       11            18.1             5615           241.0             7.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0121.PAS       20            34.3            45787           260.0            79.7   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0122.PAS       15            25.3            46583           117.7            46.8   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0124.PAS       18            30.7            44742           263.8            60.9   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0125.PAS       22            38.0            46580           120.3            50.7   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0126.PAS       21            38.0            44713            44.4            22.5   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0127.PAS       38            70.5            11289            34.3            14.8   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0128.PAS       23            39.8            45419           173.8            89.8   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0129.PAS        7            12.7            22079            31.5             4.6   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0130.PAS       21            36.1            22079            25.8             2.0   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0131.PAS        8            14.5            22079            24.5             5.4   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0132.PAS       25            43.4            16263            28.0            11.6   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0133.PAS       20            34.3            45772           146.8            28.4   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0134.PAS       41            72.3            16987            36.0            62.8   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0135.PAS       11            18.1            46546            97.8            47.0   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0136.PAS        8            12.7            46546           115.6            20.7   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0137.PAS       13            21.7            46589             8.1            12.6   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0139.PAS       10            16.3            44762           487.2            68.8   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0141.PAS       22            38.0            44753            77.5            14.6   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0142.PAS       38            66.9            38732            16.5            56.7   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0143.PAS        7            12.7            21937             6.0            27.5   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0144.PAS       21            36.1            45417           150.6            83.2   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0145.PAS       14            23.5            12087             2.1            42.7   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0146.PAS       21            36.1            46549           135.5            54.7   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0147.PAS       21            36.1            45785            71.9            12.7   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0148.PAS       18            30.7            46539           333.7           143.4   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0149.PAS        7            10.8            46564            19.7            25.6   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0150.PAS       18            30.7            44757           430.3            94.7   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0151.PAS       18            30.7            46576            33.4             9.9   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0152.PAS       23            39.8            44754            94.5            16.3   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0154.PAS        8            12.7            48479           286.1           125.4   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0155.PAS       22            38.0            45739           265.2            79.8   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0156.PAS       34            59.6            22627            30.3             5.8   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0157.PAS       21            36.1            46535           250.5           100.8   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0158.PAS       11            19.9            24948            18.3            29.0   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0159.PAS       19            32.5            44772            17.5            32.9   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0160.PAS       21            36.1            46558           111.4            72.5   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0161.PAS        7            12.7            13167            23.9             4.2   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0162.PAS       44            83.1             7095             3.8            27.3   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0163.PAS       22            38.0            45388            45.6            29.7   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0164.PAS       13            21.7             9013            41.3             1.3   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0166.PAS        9            14.5            40109            46.0            15.7   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0167.PAS       22            38.0            45771           115.7            33.6   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0168.PAS       19            32.5            46538           144.6            61.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0169.PAS       15            25.3            46574            34.1            23.0   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0170.PAS       32            56.0             6660            44.3            29.5   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0171.PAS       19            32.5            44732           157.3            60.2   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0172.PAS       47            84.9            43929            23.1            29.3   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0173.PAS       23            39.8            44733           502.8           150.4   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0174.PAS       11            18.1            43068            37.1            92.6   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0176.PAS       42            74.1            43928            25.4            42.3   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0177.PAS       21            38.0            45779           399.8           113.5   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0178.PAS       62           110.2            19195            17.5            30.7   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0179.PAS       22            38.0            46545           236.8           104.4   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0180.PAS        8            12.7            47976            21.8            20.4   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0181.PAS        9            14.5            46552            49.5            69.6   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0183.PAS       23            39.8            44726            53.9            13.3   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0185.PAS       22            38.0            45370           477.1           263.0   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0186.PAS       22            38.0            45770            90.2            44.0   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0188.PAS        9            14.5            46179           247.6           115.6   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0189.PAS       20            34.3            46534           334.9           125.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0190.PAS        8            12.7            47853             9.5            11.9   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0191.PAS       48            84.9            42812             6.6            20.4   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0192.PAS       10            18.1            44735           235.8           102.6   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0193.PAS        7            10.8            22282             1.9            40.3   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0194.PAS       20            34.3            44729           273.4            77.5   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0195.PAS       11            18.1            44735           257.3            28.2   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0196.PAS       43            75.9            43923             8.8            32.2   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0197.PAS       23            39.8            44724           138.4            39.7   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0199.PAS       20            34.3            45378            96.0            60.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0200.PAS       12            21.7            14240            37.2            15.3   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0201.PAS       22            38.0            45784           444.0           117.9   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0202.PAS       22            38.0            46556           399.7           164.5   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0203.PAS       46            81.3            25273             3.3            19.3   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0204.PAS        8            12.7            29052            75.7            20.7   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0205.PAS       18            30.7            44725            47.3            20.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0206.PAS       22            39.8            44718           109.7            32.7   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0209.PAS       28            48.8            42807             4.8            16.8   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0210.PAS       10            16.3            43930            82.9            91.6   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0211.PAS       22            38.0            45780             7.8            13.2   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0212.PAS       51            92.2            43278            28.6            20.0   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0213.PAS       43            75.9            43275            17.6             8.0   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0214.PAS       42            75.9            43277            25.6             8.5   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0215.PAS       44            77.7            43276            38.5             9.3   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0216.PAS       21            38.0            46532           382.8           197.4   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0217.PAS        6             9.0             9638             4.4            25.0   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0218.PAS       13            21.7            43529            27.9           100.8   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0219.PAS       11            18.1            45369           450.8           453.2   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0220.PAS       20            34.3            43529             9.5            80.3   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0221.PAS       41            74.1             9638            12.7            28.2   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0222.PAS       22            39.8            44731           140.3            42.3   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0223.PAS       11            18.1            45765            86.5            20.5   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0224.PAS       11            18.1            45368           147.4           175.2   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0225.PAS       43            75.9            17177            23.9             9.5   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0228.PAS       17            28.9            43534             3.9            11.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0230.PAS       23            39.8            45774           525.7           115.7   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0231.PAS       22            38.0            46547           112.7            67.9   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0232.PAS       38            68.7             6829            19.7            33.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0233.PAS       21            36.1            44738           232.6            71.4   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0234.PAS       14            23.5            48120             6.4             7.7   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0235.PAS        7            10.8            48120            16.8             7.4   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0236.PAS       23            39.8            44719            92.5            39.0   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0240.PAS        9            14.5            47770           491.7           229.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0241.PAS       23            39.8            45775           332.3            82.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0242.PAS       22            38.0            46537           140.2            50.4   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0243.PAS       17            28.9            46235           277.3            60.5   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0244.PAS        6             9.0            45121           171.3           141.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0245.PAS       20            34.3            44736           228.6            63.6   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0246.PAS       23            39.8            44715           270.7           105.8   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0247.PAS       55            99.4            15398            33.9            28.4   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0248.PAS       13            21.7            46533           406.8           271.8   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0249.PAS        8            12.7            46533           526.5            88.8   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0250.PAS       20            34.3            45751            11.6            25.9   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0251.PAS       19            32.5            45763            87.8            42.8   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0252.PAS       23            39.8            45777             2.4             9.3   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0253.PAS        8            12.7            45418           108.3            53.3   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0256.PAS       13            21.7             6965            33.2            52.2   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0258.PAS       17            28.9            46180           237.2            51.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0260.PAS       20            34.3            45750           223.8            62.8   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0261.PAS       60           113.9            21233            25.2            44.3   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0262.PAS       22            38.0            45776            18.8             5.6   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0263.PAS        6             9.0            19791            29.9             9.3   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0264.PAS       12            19.9            46719            63.4            31.2   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0265.PAS       22            38.0            46548           104.6            46.5   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0266.PAS       22            38.0            44740           158.0            61.5   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0267.PAS       23            39.8            44722           211.4            93.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0269.PAS        7            10.8            48099            82.0           202.6   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0271.PAS       44            77.7            22237            43.5             9.8   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0272.PAS       24            41.6            45782            40.4            11.3   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0273.PAS       73           130.1            23791            20.5            24.6   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0274.PAS       18            30.7            46702           414.8            83.2   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0275.PAS       21            36.1            46543            53.8            24.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0277.PAS       21            36.1            44737            71.2            36.7   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0278.PAS       23            39.8            44714           227.5           105.8   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0279.PAS       43            75.9            40358            59.5            31.3   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0280.PAS       13            21.7            47761           500.2           119.7   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0282.PAS       20            34.3            45753           233.2            52.5   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0286.PAS       19            32.5            46694           189.2            60.5   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0287.PAS       20            34.3            46572            80.0            55.5   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0288.PAS       23            39.8            43890           109.2           241.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0291.PAS       34            59.6            22285            38.7           120.7   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0292.PAS       22            38.0            44717           412.2           123.3   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0293.PAS       23            39.8            44720           335.6           124.6   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0294.PAS       20            34.3            47772            73.2            41.5   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0297.PAS       21            36.1            45754           285.8            83.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0298.PAS       31            54.2            47932            47.9            21.2   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0299.PAS       24            41.6            45781            24.4             9.9   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0301.PAS       20            34.3            46679            42.9            34.8   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0303.PAS       22            38.0            44741            42.5             7.3   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0304.PAS       32            56.0            10141            27.2            23.2   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0305.PAS       21            36.1            45768           286.4            86.8   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0308.PAS       23            39.8            45786           174.6            46.0   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0309.PAS        9            14.5            46550            13.9            29.3   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0310.PAS       20            34.3            46704           556.4           141.1   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0311.PAS       47            84.9            10019            23.0            30.2   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0312.PAS       55           101.2            27470            18.1             5.4   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0313.PAS       18            30.7            44727            80.6            39.5   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0314.PAS       22            38.0            44723            58.9            40.0   
E:\changchun\ChangChundata\mini\20210522\20210522_102_0315.PAS       37            65.1            23191            50.6           155.3   
