MJD,X_ECI,Y_ECI,Z_ECI,VX_ECI,VY_ECI,VZ_ECI,
59352.910682870402525,4846710.021235856227577,-408836.605389423086308,-5990730.590713623911142,4646.514489242853415,4243.375563059748856,3467.296310885629282,
59352.911377314798301,5117806.756040235981345,-153729.438764832622837,-5773448.841744152829051,4387.688151392001600,4257.988852862792555,3773.553731863943540,
59352.912071759303217,5372958.082673451863229,101856.733355849049985,-5538138.615697368979454,4115.137565779032229,4259.337411353710195,4068.088766695162576,
59352.912766203698993,5611365.581831659190357,357125.532256614125799,-5285531.116186134517193,3829.704344905696416,4247.411510853869913,4349.978842575067574,
59352.913460648102046,5832282.577976629137993,611281.224260267801583,-5016411.776749002747238,3532.271222401489467,4222.242526190470016,4618.339287354698172,
59352.914155092599685,6035016.531688808463514,863531.195854712510481,-4731617.903757628053427,3223.759542748926833,4183.903013220217872,4872.326194677840249,
59352.914849537002738,6218931.273885131813586,1113088.420698181260377,-4432036.145000480115414,2905.126611388470792,4132.506675672781967,5111.139216404880244,
59352.915543981500377,6383449.087159585207701,1359173.925915859173983,-4118599.792953637428582,2577.362886663655445,4068.208213140816042,5334.024286360965561,
59352.916238425903430,6528052.597595639526844,1601019.244199139531702,-3792285.930663614533842,2241.488991268959580,3991.203023822350588,5540.276234454303449,
59352.916932870401070,6652286.497913682833314,1837868.839931361842901,-3454112.421284817159176,1898.552574023363377,3901.726764080571229,5729.241276101537551,
59352.917627314796846,6755759.069297159090638,2068982.513596382690594,-3105134.757204873021692,1549.625030425816249,3800.054759874181400,5900.319320942766353,
59352.918321759301762,6838143.502059843391180,2293637.755618871189654,-2746442.769757967907935,1195.798127163226127,3686.501272369360322,6052.966125753920096,
59352.919016203697538,6899179.019939356483519,2511132.057932144030929,-2379157.218536043073982,838.180536634956866,3561.418624564689253,6186.695281543973579,
59352.919710648202454,6938671.785487013868988,2720785.170932075940073,-2004426.267251725774258,477.894278783401887,3425.196198474059202,6301.080070842637724,
59352.920405092598230,6956495.588203798979521,2921941.288200675975531,-1623421.849156182259321,116.070982615789944,3278.259263499640838,6395.755177357912544,
59352.921099537001282,6952592.307077448815107,3113971.164146924857050,-1237335.935994937084615,-246.152026915272160,3121.067574498596969,6470.418100992100335,
59352.921793981498922,6926972.133785167708993,3296274.134352203458548,-847376.740473343525082,-607.635626408983853,2954.113796971679221,6524.830182826472083,
59352.922488425901975,6879713.567163728177547,3468280.036549180746078,-454764.860253431717865,-967.242674503017724,2777.921858310630796,6558.817309866615687,
59352.923182870399614,6810963.180036004632711,3629451.045251993462443,-60729.390484453964746,-1323.841679628539623,2593.045259833840191,6572.270470557383305,
59352.923877314802667,6720935.177822007797658,3779283.383738728240132,333495.999093372258358,-1676.310469795172139,2400.065300126152579,6565.146183302585086,
59352.924571759300306,6609910.722402322106063,3917308.941439377143979,726677.000525994459167,-2023.539906945309667,2199.589186408710248,6537.466738076457659,
59352.925266203703359,6478237.037509078159928,4043096.769880594220012,1117582.618470426183194,-2364.437622547428873,1992.248015865115576,6489.320176079195335,
59352.925960648200999,6326326.296912616118789,4156254.447171094361693,1504989.102464842610061,-2697.931700679787355,1778.694640335977965,6420.859979285492045,
59352.926655092596775,6154654.283701387234032,4256429.319357358850539,1887683.863667777972296,-3022.974251816167907,1559.601451735210503,6332.304486769724463,
59352.927349536999827,5963758.846658286638558,4343309.608772683888674,2264469.337013218551874,-3338.544863939444440,1335.658107363436557,6223.936075780337887,
59352.928043981497467,5754238.154415794648230,4416625.373543421737850,2634166.796780355274677,-3643.653936972877091,1107.569215733390138,6096.100107575559377,
59352.928738425900519,5526748.742885838262737,4476149.341289582662284,2995620.096586987376213,-3937.345889132527645,876.051974115433495,5949.203662997248102,
59352.929432870398159,5282003.387787546031177,4521697.586992666125298,3347699.330741694197059,-4218.702218084004926,641.833784177041935,5783.714066747632387,
59352.930127314801211,5020768.787804661318660,4553130.077418448403478,3689304.398984217084944,-4486.844462190449121,405.649829485991972,5600.157213461750871,
59352.930821759298851,4743863.077541822567582,4570351.060548067092896,4019368.462574924342334,-4740.937013772967475,168.240616220415006,5399.115643477103731,
59352.931516203701904,4452153.177172587253153,4573309.314148481935263,4336861.283719220198691,-4980.189704479370448,-69.650489573140817,5181.226351136759149,
59352.932210648097680,4146551.994386627338827,4561998.242820761166513,4640792.416294927708805,-5203.860109208983886,-307.279645760454855,4947.178439516044818,
59352.932905092602596,3828015.498222725000232,4536455.838916237466037,4930214.265842565335333,-5411.255630271710288,-543.904843759802020,4697.710705699167193,
59352.933599536998372,3497539.670996193308383,4496764.503558126278222,5204224.992805774323642,-5601.735434206965692,-778.788194665603896,4433.609158754284181,
59352.934293981503288,3156157.345323225017637,4443050.730037977918983,5461971.270007577724755,-5774.712252997543146,-1011.198184145254231,4155.704429430894379,
59352.934988425899064,2804934.942090912256390,4375484.655409346334636,5702650.882330046966672,-5929.654015242294008,-1240.411910328211206,3864.869057509137747,
59352.935682870396704,2444969.113700802437961,4294279.477455550804734,5925515.150588430464268,-6066.085301311773947,-1465.717297786551626,3562.014672788770440,
59352.936377314799756,2077383.306959571084008,4199690.739531381987035,6129871.194570443592966,-6183.588605692239071,-1686.415254399621972,3248.089062683183329,
59352.937071759297396,1703324.253397207241505,4092015.489214319735765,6315084.010224650613964,-6281.805418846225621,-1901.821780830786338,2924.073160443828783,
59352.937766203700448,1323958.402411113260314,3971591.305703033227473,6480578.367966555058956,-6360.437103756638862,-2111.270008329897792,2590.977941964030379,
59352.938460648103501,940468.308664192561992,3838795.224939217325300,6625840.517078727483749,-6419.245562251422598,-2314.112132435308013,2249.841291152044050,
59352.939155092601140,554048.983244555303827,3694042.526899681892246,6750419.713185870088637,-6458.053785267964486,-2509.721269289493193,1901.724887066283372,
59352.939849536996917,165904.212964994600043,3537785.433323794510216,6853929.541795420460403,-6476.746292248572900,-2697.493312797582348,1547.711014823657479,
59352.940543981501833,-222757.139757834695047,3370511.681110017001629,6936049.065878609195352,-6475.269389228519685,-2876.848748691562378,1188.899209136412537,
59352.941238425897609,-610724.843209108919837,3192743.000679807271808,6996523.748464518226683,-6453.631129052414508,-3047.234310475283110,826.402843238412288,
59352.941932870402525,-996790.995062737842090,3005033.491949101909995,7035166.187219109386206,-6411.901076182876750,-3208.124494025464173,461.345781410844438,
59352.942627314798301,-1379753.706652126973495,2807967.916963466908783,7051856.646995091810822,-6350.209934930717282,-3359.022973060718414,94.859104227997406,
59352.943321759303217,-1758420.750063531100750,2602159.908400938846171,7046543.388306102715433,-6268.749051909238005,-3499.463927329160470,-271.922136454794838,
59352.944016203698993,-2131613.183576361741871,2388250.100843350868672,7019242.817756956443191,-6167.769823174194244,-3629.013299150803959,-637.862110708593832,
59352.944710648102046,-2498168.934494427405298,2166904.190465715713799,6970039.432387005537748,-6047.583001697745203,-3747.270018582996727,-1001.827413942423959,
59352.945405092599685,-2856946.336105677299201,1938810.915877489373088,6899085.582920002751052,-5908.557852904647916,-3853.867175098752341,-1362.690276626071864,
59352.946099537002738,-3206827.606745907571167,1704679.979978592367843,6806601.035895753651857,-5751.121212914657008,-3948.473114922622699,-1719.331759212446741,
59352.946793981500377,-3546722.279031531419605,1465239.899226739536971,6692872.347700096666813,-5575.756440185971769,-4030.792507776462116,-2070.644979278305073,
59352.947488425903430,-3875570.551045651547611,1221235.796856207540259,6558252.047435424290597,-5383.002187800438151,-4100.567354660286583,-2415.538421032543283,
59352.948182870401070,-4192346.564514288213104,973427.131298455409706,6403157.605642046779394,-5173.450956176372529,-4157.577886499376291,-2752.939255274548486,
59352.948877314796846,-4496061.584371756762266,722585.380206823465414,6228070.224817918613553,-4947.747455650729535,-4201.643331542690248,-3081.796592742356097,
59352.949571759301762,-4785767.081649767234921,469491.683693270373624,6033533.419740651734173,-4706.586848543352062,-4232.622576757169554,-3401.084696708101546,
59352.950266203697538,-5060557.704239183105528,214934.441508077201433,5820151.416560222394764,-4450.712831255025776,-4250.414737150927067,-3709.806164901403918,
59352.950960648202454,-5319574.124569821171463,-40293.109875533264130,5588587.355639815330505,-4180.915539122715018,-4254.959591674564763,-4006.995085796339936,
59352.951655092598230,-5562005.759388006292284,-295395.349542910116725,5339561.312134970910847,-3898.029282516091826,-4246.237886726380566,-4291.720097244507997,
59352.952349537001282,-5787093.353065411560237,-549576.734395637875423,5073848.129293398931623,-3602.930169528479382,-4224.271522911288230,-4563.087336340820002,
59352.953043981498922,-5994131.404994385316968,-802044.274511186871678,4792275.087435713037848,-3296.533621712332661,-4189.123683092709143,-4820.243326508498285,
59352.953738425901975,-6182470.455932673998177,-1052010.008337292121723,4495719.392647377215326,-2979.791730676667157,-4140.898877643363448,-5062.377863910380256,
59352.954432870399614,-6351519.200528335757554,-1298693.485708362655714,4185105.490114863496274,-2653.690346021664027,-4079.742824022633613,-5288.726865411115796,
59352.955127314802667,-6500746.417491178959608,-1541324.226011302554980,3861402.222088383510709,-2319.245939513594294,-4005.842078847137600,-5498.575038998717901,
59352.955821759300306,-6629682.712472666986287,-1779144.150804560864344,3525619.823461036197841,-1977.502385210087823,-3919.423482382707334,-5691.258268378965113,
59352.956516203703359,-6737922.066581283695996,-2011409.989222499774769,3178806.783949964679778,-1629.527742955291615,-3820.753515230891026,-5866.165804563283018,
59352.957210648200999,-6825123.186720406636596,-2237395.628023680765182,2822046.587871511001140,-1276.410988053991787,-3710.137594251775226,-6022.742349567138263,
59352.957905092596775,-6891010.662077523767948,-2456394.426752909086645,2456454.322519362438470,-919.258628149202650,-3587.919268630348597,-6160.490035339876158,
59352.958599536999827,-6935375.912150199525058,-2667721.482023872435093,2083173.176115697482601,-559.191185644803795,-3454.479278793814046,-6278.970301970603032,
59352.959293981497467,-6958077.914710151031613,-2870715.818994274362922,1703370.831311427056789,-197.339511526212220,-3310.234400975746667,-6377.805574240358510,
59352.959988425900519,-6959043.714842736721039,-3064742.519554818514735,1318235.756237963447347,165.158980740802946,-3155.636134265412693,-6456.680678338589132,
59352.960682870398159,-6938268.705325723625720,-3249194.761333436705172,928973.432090427726507,527.164083998685783,-2991.169259112512464,-6515.343997585709076,
59352.961377314801211,-6895816.679737840779126,-3423495.769016837701201,536802.501245141960680,887.536595255208567,-2817.350307632259046,-6553.608455215634422,
59352.962071759298851,-6831819.658081881701946,-3587100.669212843757123,142950.877910955838161,1245.142181078608473,-2634.725849236992872,-6571.352243297515088,
59352.962766203701904,-6746477.476884728297591,-3739498.238564656581730,-251348.184702119790018,1598.855217831522623,-2443.870655301453553,-6568.519236606430240,
59352.963460648097680,-6640057.157016985118389,-3880212.536925878841430,-644860.041669906117022,1947.562529895912348,-2245.385768206718240,-6545.119164285778425,
59352.964155092602596,-6512892.041581870056689,-4008804.428823694121093,-1036352.607112290104851,2290.167104398319680,-2039.896498175858824,-6501.227578461910525,
59352.964849536998372,-6365380.718904240056872,-4124872.965366160497069,-1424600.295392125612125,2625.591785707295912,-1828.050299718991937,-6436.985582817978866,
59352.965543981503288,-6197985.717652176506817,-4228056.662379528395832,-1808387.943781085778028,2952.782894615744226,-1610.514564576294333,-6352.599250013873643,
59352.966238425899064,-6011231.998673275113106,-4318034.613818005658686,-2186514.677542527671903,3270.713681518770500,-1387.974357275705188,-6248.338789766619811,
59352.966932870396704,-5805705.235901683568954,-4394527.495746629312634,-2557797.737446678802371,3578.387642692014651,-1161.130121856493815,-6124.537507650663429,
59352.967627314799756,-5582049.904150657355785,-4457298.411596175283194,-2921076.221681947819889,3874.841720915777387,-930.695351398666162,-5981.590578661628570,
59352.968321759297396,-5340967.184151014313102,-4506153.606133281253278,-3275214.763141042087227,4159.149385129061557,-697.394208864290249,-5819.953603532661873,
59352.969016203700448,-5083212.677472283132374,-4540943.034772360697389,-3619107.100096956826746,4430.423553075796008,-461.959126589422453,-5640.140960729480867,
59352.969710648103501,-4809593.957311308011413,-4561560.786520849913359,-3951679.551215732935816,4687.819370650143355,-225.128388725438754,-5442.723966152128014,
59352.970405092601140,-4520967.952789149247110,-4567945.362768225371838,-4271894.374910754151642,4930.536840267906882,12.356286179729238,-5228.328832527605300,
59352.971099536996917,-4218238.191729110665619,-4560079.810398123227060,-4578752.988987473770976,5157.823264328742880,249.752164155408593,-4997.634409423901161,
59352.971793981501833,-3902351.882488809060305,-4537991.709674024954438,-4871299.064618337899446,5368.975454048868414,486.317881398190366,-4751.369750783529526,
59352.972488425897609,-3574296.893367952201515,-4501753.025995408184826,-5148621.456528034992516,5563.341709144193374,721.315768133984420,-4490.311570987664709,
59352.973182870402525,-3235098.603708086535335,-4451479.815378746949136,-5409856.987442178651690,5740.323603517501397,954.014127526158290,-4215.281626523026716,
59352.973877314798301,-2885816.658655420877039,-4387331.799185500480235,-5654193.068733819760382,5899.377627948025292,1183.689471327166984,-3927.144000355807748,
59352.974571759303217,-2527541.629297516774386,-4309511.809910971671343,-5880870.158264318481088,6040.016648577953674,1409.628721334218426,-3626.802273928347404,
59352.975266203698993,-2161391.592228749301285,-4218265.096609809435904,-6089184.038389873690903,6161.811175178898338,1631.131355352571290,-3315.196601766111144,
59352.975960648102046,-1788508.635403391206637,-4113878.509859665762633,-6278487.924119534902275,6264.390437896913681,1847.511507255089782,-2993.300720692443065,
59352.976655092599685,-1410055.310164275346324,-3996679.562932986766100,-6448194.385384023189545,6347.443286235049527,2058.099998346286611,-2662.118876679025561,
59352.977349537002738,-1027211.029166908701882,-3867035.369264083448797,-6597777.084415938705206,6410.718897549390022,2262.246271370572686,-2322.682685305817358,
59352.978043981500377,-641168.430111802765168,-3725351.471917220856994,-6726772.322200478985906,6454.027319719877596,2459.320241152844574,-1976.047961881110041,
59352.978738425903430,-253129.712798499822384,-3572070.560508564114571,-6834780.392981332726777,6477.239827727193187,2648.714077851819638,-1623.291543180365124,
59352.979432870401070,135697.041836545919068,-3407671.081771285273135,-6921466.755804009735584,6480.289140382557889,2829.843900679398757,-1265.508089898278058,
59352.980127314796846,524101.561173541704193,-3232665.759032203815877,-6986563.000076959840953,6463.169494381637378,3002.151381771253000,-903.806876808273159,
59352.980821759301762,910875.071902541210875,-3047600.008027040399611,-7029867.633136410266161,6425.936590942736075,3165.105311230384814,-539.308570661034651,
59352.981516203697538,1294813.981880851555616,-2853050.265934588853270,-7051246.659792874939740,6368.707391272282621,3318.203133438807527,-173.141983773482451,
59352.982210648202454,1674723.546598511282355,-2649622.225059549324214,-7050633.976846689358354,6291.659741503281111,3460.972441162489758,193.559238731579342,
59352.982905092598230,2049421.502715568756685,-2437948.984682913869619,-7028031.562536499463022,6195.031785706148185,3592.972345841256356,559.659934120360276,
59352.983599537001282,2417741.668241373263299,-2218689.118721150327474,-6983509.467919911257923,6079.121276989679245,3713.794732213483258,924.026690452243429,
59352.984293981498922,2778537.494951976928860,-1992524.674844937166199,-6917205.612156662158668,5944.284763255214784,3823.065471991607865,1285.531158240811919,
59352.984988425901975,3130685.565661173313856,-1760159.100869048153982,-6829325.381679280661047,5790.936567931752506,3920.445543224425819,1643.053370535100385,
59352.985682870399614,3473089.027222869452089,-1522315.106976955663413,-6720141.029232469387352,5619.547589098517165,4005.632029854757548,1995.485010373253999,
59352.986377314802667,3804680.945509851910174,-1279732.474458883050829,-6589990.874753006733954,5430.644004951596798,4078.359013338558725,2341.732609428506294,
59352.987071759300306,4124427.580058441497386,-1033165.804812056827359,-6439278.321085492148995,5224.805884971822707,4138.398405263046698,2680.720737848544559,
59352.987766203703359,4431331.572708347812295,-783382.235098801204003,-6268470.677522140555084,5002.665658379763045,4185.560695876926729,3011.395199387573484,
59352.988460648200999,4724435.043986687436700,-531159.097087146714330,-6078097.786153988912702,4764.906429207139809,4219.695610221669995,3332.726214852937574,
59352.989155092596775,5002822.569422438740730,-277281.547664621728472,-5868750.466976403258741,4512.260138144004486,4240.692675216515454,3643.711572865916878,
59352.989849536999827,5265624.061311209574342,-22540.165394690167886,-5641078.765801138244569,4245.505548020218157,4248.481707510247361,3943.379751984006361,
59352.990543981497467,5512017.506743519566953,232271.478144425607752,-5395790.021874261088669,3965.466068585003995,4243.033198918211383,4230.792988152735234,
59352.991238425900519,5741231.577577818185091,486359.267806858522817,-5133646.754231967031956,3673.007377151369383,4224.358578825278528,4505.050293576107833,
59352.991932870398159,5952548.089501388370991,738931.006043974775821,-4855464.362747459672391,3369.034866182548740,4192.510336770089452,4765.290366942050241,
59352.992627314801211,6145304.308677292428911,989198.877593266777694,-4562108.664865786209702,3054.490956190149973,4147.581974294970678,5010.694346924550700,
59352.993321759298851,6318895.087982201948762,1236381.900067171780393,-4254493.272989685647190,2730.352371144786957,4089.707859352944979,5240.488432763018864,
59352.994016203701904,6472774.843191526830196,1479708.377720809308812,-3933576.810537746641785,2397.627354648931487,4019.063015147580245,5453.946460963402387,
59352.994710648097680,6606459.357979462482035,1718418.327703905059025,-3600359.975651900749654,2057.352661761024137,3935.862815337398843,5650.392493459213256,
59352.995405092602596,6719527.393895794637501,1951765.885871168226004,-3255882.456505495123565,1710.590319310709219,3840.362470958749782,5829.203245247648738,
59352.996099536998372,6811622.108865867368877,2179021.681642411742359,-2901219.702219150494784,1358.424293120238872,3732.856354610772087,5989.810277217101429,
59352.996793981503288,6882452.274667477235198,2399475.162864299025387,-2537479.570364741142839,1001.957108008062505,3613.677220628364466,6131.702059071925760,
59352.997488425899064,6931793.281982961110771,2612436.867522487416863,-2165798.857034163083881,642.306317764056303,3483.195272907743856,6254.425913565291012,
59352.998182870396704,6959487.932610605843365,2817240.646292333956808,-1787339.706472030375153,280.600824517363890,3341.817063540774143,6357.589751041205091,
59352.998877314799756,6965447.012532953172922,3013245.799711414612830,-1403285.934259219327942,-82.022880372412317,3189.984234931362607,6440.863530137939051,
59352.999571759297396,6949649.629046144895256,3199839.147059442009777,-1014839.266012983978726,-444.424462057712276,3028.172124965983130,6503.980485464813682,
59353.000266203700448,6912143.329928369261324,3376436.998770991805941,-623215.507640263414942,-805.463531794923938,2856.888272125361254,6546.738203369340226,
59353.000960648103501,6853043.991628875024617,3542487.046615263447165,-229640.658117648592452,-1164.003537926011631,2676.670753771731142,6568.999464912822987,
59353.001655092601140,6772535.469461102969944,3697470.133847021497786,164653.021216619148618,-1518.915689885633583,2488.086342490300922,6570.692761914438961,
59353.002349536996917,6670869.019256957806647,3840901.923928789794445,558430.954839075799100,-1869.082805579875867,2291.728537052220872,6551.812478838970492,
59353.003043981501833,6548362.484510109759867,3972334.439950345084071,950460.203698308556341,-2213.402990280459562,2088.215556889794698,6512.418797339666526,
59353.003738425897609,6405399.274656364694238,4091357.491012176498771,1339513.410300452029333,-2550.793257590939902,1878.188297358687123,6452.637478682782785,
59353.004432870402525,6242427.120068472810090,4197599.966342591680586,1724372.719252566806972,-2880.193133917915475,1662.308167645408957,6372.659386138960144,
59353.005127314798301,6059956.616197512485087,4290730.997167956084013,2103833.660238402429968,-3200.568150204441736,1441.254876794539541,6272.739741143896936,
59353.005821759303217,5858559.563563298434019,4370460.995209838263690,2476708.984412793535739,-3510.913203900281587,1215.724185455355382,6153.197186193574453,
59353.006516203698993,5638867.104592746123672,4436542.535127113573253,2841832.439212852157652,-3810.255838902070991,986.425572461298998,6014.412665572061087,
59353.007210648102046,5401567.670829974114895,4488771.115331749431789,3198062.459557997528464,-4097.659440702411302,754.079829378528188,5856.828045906027910,
59353.007905092599685,5147404.737195919267833,4526985.761183531954885,3544285.783445907756686,-4372.226258993207921,519.416607559433260,5680.944446366111151,
59353.008599537002738,4877174.407742583192885,4551069.478574162349105,3879420.942894248757511,-4633.100205065067712,283.171994998308151,5487.320344406921322,
59353.009293981500377,4591722.838537282310426,4560949.574922973290086,4202421.652216536924243,-4879.469435887911459,46.086120327462822,5276.569530070160909,
59353.009988425903430,4291943.508145828731358,4556597.825498993508518,4512280.054610838182271,-5110.568765363869716,-191.099222472429176,5049.358925933815044,
59353.010682870401070,3978774.346849234309047,4538030.504412706941366,4808029.847038414329290,-5325.681907457526904,-427.642923316089309,4806.406276716974389,
59353.011377314796846,3653194.746010369155556,4505308.274208530783653,5088749.255348477512598,-5524.143560849590358,-662.806879522277541,4548.477691560008680,
59353.012071759301762,3316222.436616016086191,4458535.935929933562875,5353563.857671512290835,-5705.341300795122152,-895.858287420700321,4276.385045909809378,
59353.012766203697538,2968910.264321186114103,4397862.043665219098330,5601649.249025207012892,-5868.717270427498988,-1126.071894162295848,3990.983274994241128,
59353.013460648202454,2612342.875268254894763,4323478.384227472357452,5832233.545103782787919,-6013.769680269835590,-1352.732200610966402,3693.167594903686677,
59353.014155092598230,2247633.303181524388492,4235619.327051227912307,6044599.710270097479224,-6140.054167565293938,-1575.135643961153392,3383.870627385521857,
59353.014849537001282,1875919.491708226036280,4134561.046267259865999,6238087.712680992670357,-6247.184947016422484,-1792.592737516496072,3064.059398211229109,
59353.015543981498922,1498360.751476684585214,4020620.607419478241354,6412096.498547044582665,-6334.835740566249115,-2004.430103736158117,2734.732262090481072,
59353.016238425901975,1116134.165767786325887,3894154.949161935597658,6566085.779498018324375,-6402.740538436301904,-2209.992414422325965,2396.915826239267972,
59353.016932870399614,730430.952459013438784,3755559.742242605891079,6699577.631038480438292,-6450.694239942435161,-2408.644278155581105,2051.661833701605246,
59353.017627314802667,342452.797003104642499,3605268.134023556020111,6812157.908063350245357,-6478.553130321432036,-2599.772087118654781,1700.043946335201554,
59353.018321759300306,-46591.841545634568320,3443749.393363796174526,6903477.461429074406624,-6486.235146257401539,-2782.785768606720012,1343.154479363957762,
59353.019016203703359,-435491.432753467117436,3271507.441556656267494,6973253.159542338922620,-6473.719956696628287,-2957.120443295142195,982.101164551863349,
59353.019710648200999,-823035.075785289169289,3089079.301521202549338,7021268.715946575626731,-6441.048932119036181,-3122.238028399277482,618.003923148268655,
59353.020405092596775,-1208016.202465117443353,2897033.436558405403048,7047375.323913358151913,-6388.324996991556873,-3277.628807454518665,251.991569593761682,
59353.021099536999827,-1589236.256330798612908,2695968.001143506728113,7051492.087985076941550,-6315.712271874678663,-3422.812916352092998,-114.801553205165732,
59353.021793981497467,-1965508.352262205211446,2486509.015707004349679,7033606.253478179685771,-6223.435544871415914,-3557.341710885299108,-481.238941951608354,
59353.022488425900519,-2335660.893688526004553,2269308.448428636416793,6993773.238900068216026,-6111.779543020121309,-3680.799051407851948,-846.185274443681124,
59353.023182870398159,-2698541.145711152348667,2045042.232865653000772,6932116.464276009239256,-5981.088053464937730,-3792.802484470902073,-1208.509694368059627,
59353.023877314801211,-3053018.746648514177650,1814408.208157176617533,6848826.985350392758846,-5831.762926246800816,-3893.004336822832556,-1567.089040336330754,
59353.024571759298851,-3397989.161297367420048,1578124.007286458043382,6744162.935668860562146,-5664.262977370979570,-3981.092735753289162,-1920.811061125965125,
59353.025266203701904,-3732377.060265010688454,1336924.877821354428306,6618448.779509444721043,-5479.102779360324348,-4056.792560323464386,-2268.577624152067983,
59353.025960648097680,-4055139.630774040706456,1091561.448221998289227,6472074.360673619434237,-5276.851301741085990,-4119.866316776870008,-2609.307937246860092,
59353.026655092602596,-4365269.791400684975088,842797.450720743625425,6305493.774080871604383,-5058.130417113855401,-4170.114918888966713,-2941.941743714945005,
59353.027349536998372,-4661799.319050656631589,591407.388689017738216,6119224.032183856703341,-4823.613245232603731,-4207.378403320071811,-3265.442513720591251,
59353.028043981503288,-4943801.872666437178850,338174.176991048327181,5913843.548172172158957,-4574.022352493813742,-4231.536557602787070,-3578.800588971530033,
59353.028738425899064,-5210395.896371522918344,83886.734952699145651,5689990.431929547339678,-4310.127800183689942,-4242.509458198152061,-3881.036314712969670,
59353.029432870396704,-5460747.413198137655854,-170662.440541888790904,5448360.593767031095922,-4032.745034882947493,-4240.257914402768620,-4171.203175045426178,
59353.030127314799756,-5694072.676941104233265,-424679.733350027294364,5189705.661865823902190,-3742.732573670799866,-4224.783776476910134,-4448.390910663545583,
59353.030821759297396,-5909640.681691498495638,-677372.873779896995984,4914830.716428685002029,-3440.989466974509014,-4196.130079631560875,-4711.728573051225794,
59353.031516203700448,-6106775.511380860581994,-927953.407119627110660,4624591.842503712512553,-3128.452561238033468,-4154.381021265727213,-4960.387393087383316,
59353.032210648103501,-6284858.526338726282120,-1175639.165821084519848,4319893.519474391825497,-2806.093690185163268,-4099.661834430065028,-5193.583458798362699,
59353.032905092601140,-6443330.372635105624795,-1419656.717788321431726,4001685.847186574246734,-2474.916796200044701,-4032.138564334937655,-5410.580336254069152,
59353.033599536996917,-6581692.822756391949952,-1659243.814179328968748,3670961.628730118740350,-2135.954871287470269,-3952.017707983634864,-5610.691621834372199,
59353.034293981501833,-6699510.417216941714287,-1893651.792044332483783,3328753.283812551293522,-1790.266745565681731,-3859.545684183587582,-5793.283339808656820,
59353.034988425897609,-6796411.921030153520405,-2122147.960495990235358,2976129.646753578446805,-1438.933767853743802,-3755.008188088891075,-5957.776149136807362,
59353.035682870402525,-6872091.570058164186776,-2344017.924028616864234,2614192.619048914406449,-1083.056395840009600,-3638.729422901063117,-6103.647401456029911,
59353.036377314798301,-6926310.112043047323823,-2558567.876817231997848,2244073.713513546623290,-723.750648786699230,-3511.071196039560618,-6230.433069349905054,
59353.037071759303217,-6958895.632223691791296,-2765126.820618464611471,1866930.481983428122476,-362.144445515435336,-3372.431813303731815,-6337.729447853479542,
59353.037766203698993,-6969744.154148404486477,-2963048.719297208823264,1483942.849556480534375,0.626119633528077,-3223.244834925098985,-6425.194619086059902,
59353.038460648102046,-6958820.020350572653115,-3151714.575163009576499,1096309.375382405007258,363.420518101534981,-3063.977684062751450,-6492.549688920159497,
59353.039155092599685,-6926156.040936123579741,-3330534.413103759288788,705243.432976688491181,725.097534583871948,-2895.130167396277557,-6539.579798663454312,
59353.039849537002738,-6871853.430836488492787,-3498949.179758196696639,311969.346101408125833,1084.519014772435639,-2717.232863739297045,-6566.134948742109373,
59353.040543981500377,-6796081.503177564591169,-3656432.535948220640421,-82281.523853964943555,1440.553664767846840,-2530.845401808688621,-6572.130629490487991,
59353.041238425903430,-6699077.149177962914109,-3802492.543950127903372,-476274.718929484661203,1792.080882355108997,-2336.554580692862146,-6557.548183006926592,
59353.041932870401070,-6581144.080619370564818,-3936673.242945264093578,-868776.641138438135386,2137.994544503809720,-2134.972384476904608,-6522.434855920301743,
59353.042627314796846,-6442651.848542363382876,-4058556.091340923216194,-1258558.496470013633370,2477.206717008569740,-1926.733934478653055,-6466.903600997381545,
59353.043321759301762,-6284034.643709184601903,-4167761.300200062803924,-1644400.232339416863397,2808.651310091841879,-1712.495361052611315,-6391.132658639947294,
59353.044016203697538,-6105789.875543124042451,-4263949.020000290125608,-2025094.432492429623380,3131.287661373641640,-1492.931570878562070,-6295.364849233686073,
59353.044710648202454,-5908476.547614580020308,-4346820.402731047011912,-2399450.160327206831425,3444.103957576811808,-1268.733940996031379,-6179.906615167274140,
59353.045405092598230,-5692713.420507788658142,-4416118.518813472241163,-2766296.751652281265706,3746.120497137459552,-1040.607978354417355,-6045.126866525914920,
59353.046099537001282,-5459176.998117170296609,-4471629.133284012787044,-3124487.511806859634817,4036.392865088154394,-809.270930004568982,-5891.455609605449354,
59353.046793981498922,-5208599.311311531811953,-4513181.336383830755949,-3472903.342196866404265,4314.014920336849173,-575.449367695667092,-5719.382304042329451,
59353.047488425901975,-4941765.545631331391633,-4540648.034701355732977,-3810456.249151071067899,4578.121571591438624,-339.876803993203794,-5529.454042510566978,
59353.048182870399614,-4659511.491863449104130,-4553946.293843775987625,-4136092.745140722021461,4827.891401553712967,-103.291326165019058,-5322.273613107920028,
59353.048877314802667,-4362720.852788987569511,-4553037.542550773359835,-4448797.129294427111745,5062.549160520718942,133.566797309834783,-5098.497395474842961,
59353.049571759300306,-4052322.405405328609049,-4537927.629734529182315,-4747594.634209786541760,5281.368092388803234,369.957513130777158,-4858.833045570165268,
