UTC,MJD,X,Y,Z,VX,VY,VZ
2021-05-18T20:37:23.000000,59352.859293981484,-1919480.301,-3871618.207,6391487.667,6206.905817,1499.002527,2769.549494
2021-05-18T20:38:23.000000,59352.859988425924,-1543880.76,-3777369.483,6547596.77,6310.053662,1641.655605,2432.741109
2021-05-18T20:39:23.000000,59352.86068287037,-1162640.358,-3674738.174,6683265.622,6394.878465,1778.37745,2088.384579
2021-05-18T20:40:23.000000,59352.86137731482,-776868.02,-3564087.964,6798073.365,6461.071286,1908.911303,1737.550957
2021-05-18T20:41:23.000000,59352.86207175926,-387689.566,-3445797.289,6891663.98,6508.377834,2033.022307,1381.329965
2021-05-18T20:42:23.000000,59352.8627662037,3755.578,-3320258.017,6963747.308,6536.599109,2150.497535,1020.826742
2021-05-18T20:43:23.000000,59352.86346064815,396317.721,-3187874.136,7014099.886,6545.591954,2261.145929,657.158699
2021-05-18T20:44:23.000000,59352.86415509259,788840.27,-3049060.443,7042565.583,6535.269567,2364.798201,291.452397
2021-05-18T20:45:23.000000,59352.864849537036,1180163.126,-2904241.242,7049056.058,6505.601925,2461.306703,-75.159588
2021-05-18T20:46:23.000000,59352.86554398148,1569126.1,-2753849.051,7033551.028,6456.61615,2550.545275,-441.541811
2021-05-18T20:47:23.000000,59352.86623842592,1954572.354,-2598323.318,6996098.341,6388.396785,2632.409092,-806.559167
2021-05-18T20:48:23.000000,59352.86693287037,2335351.846,-2438109.142,6936813.858,6301.085911,2706.814514,-1169.080237
2021-05-18T20:49:23.000000,59352.867627314816,2710324.785,-2273656.012,6855881.132,6194.883025,2773.698842,-1527.980658
2021-05-18T20:50:23.000000,59352.86832175926,3078365.064,-2105416.557,6753550.88,6070.044764,2833.020013,-1882.146484
2021-05-18T20:51:23.000000,59352.8690162037,3438363.678,-1933845.322,6630140.261,5926.884446,2884.756246,-2230.477515
2021-05-18T20:52:23.000000,59352.86971064815,3789232.107,-1759397.557,6486031.951,5765.771469,2928.905648,-2571.89061
2021-05-18T20:53:23.000000,59352.870405092595,4129905.659,-1582528.042,6321673.018,5587.130512,2965.485784,-2905.32299
2021-05-18T20:54:23.000000,59352.871099537035,4459346.753,-1403689.931,6137573.608,5391.440534,2994.533168,-3229.735464
2021-05-18T20:55:23.000000,59352.87179398148,4776548.15,-1223333.631,5934305.43,5179.23367,3016.102693,-3544.11557
2021-05-18T20:56:23.000000,59352.87248842593,5080536.104,-1041905.722,5712500.061,4951.09402,3030.267049,-3847.480694
2021-05-18T20:57:23.000000,59352.87318287037,5370373.438,-859847.902,5472847.063,4707.656231,3037.116112,-4138.881186
2021-05-18T20:58:23.000000,59352.873877314814,5645162.529,-677595.977,5216091.911,4449.603859,3036.756279,-4417.403359
2021-05-18T20:59:23.000000,59352.87457175926,5904048.194,-495578.892,4943033.751,4177.667651,3029.309772,-4682.172338
2021-05-18T21:00:23.000000,59352.8752662037,6146220.464,-314217.8,4654522.988,3892.623738,3014.913981,-4932.354894
2021-05-18T21:01:23.000000,59352.87596064815,6370917.25,-133925.171,4351458.698,3595.291592,2993.720842,-5167.162291
2021-05-18T21:02:23.000000,59352.876655092594,6577426.875,44896.062,4034785.879,3286.53172,2965.896172,-5385.853028
2021-05-18T21:03:23.000000,59352.87734953704,6765090.458,221853.31,3705492.536,2967.243111,2931.618934,-5587.735467
2021-05-18T21:04:23.000000,59352.87804398148,6933304.146,396565.099,3364606.614,2638.360477,2891.080367,-5772.170191
2021-05-18T21:05:23.000000,59352.87873842593,7081521.169,568661.773,3013192.807,2300.851513,2844.483096,-5938.572074
2021-05-18T21:06:23.000000,59352.87943287037,7209253.742,737786.155,2652349.236,1955.714178,2792.040345,-6086.412331
2021-05-18T21:07:23.000000,59352.88012731481,7316074.791,903594.161,2283204.007,1603.973662,2733.975188,-6215.220588
2021-05-18T21:08:23.000000,59352.88082175926,7401619.486,1065755.365,1906911.65,1246.679048,2670.519684,-6324.586652
2021-05-18T21:09:23.000000,59352.881516203706,7465586.575,1223953.514,1524649.466,884.899938,2601.913978,-6414.161962
2021-05-18T21:10:23.000000,59352.882210648146,7507739.514,1377886.981,1137613.786,519.723082,2528.405412,-6483.660847
2021-05-18T21:11:23.000000,59352.88290509259,7527907.391,1527269.176,747016.169,152.248887,2450.247654,-6532.861669
2021-05-18T21:12:23.000000,59352.88359953704,7525985.638,1671828.895,354079.524,-216.412259,2367.699794,-6561.607738
2021-05-18T21:13:23.000000,59352.88429398148,7501936.511,1811310.619,-39965.798,-585.143792,2281.025423,-6569.807907
2021-05-18T21:14:23.000000,59352.884988425925,7455789.354,1945474.756,-433885.955,-952.826772,2190.491666,-6557.436787
2021-05-18T21:15:23.000000,59352.88568287037,7387640.626,2074097.824,-826447.549,-1318.343546,2096.368244,-6524.534672
2021-05-18T21:16:23.000000,59352.88637731481,7297653.716,2196972.58,-1216421.567,-1680.581267,1998.926587,-6471.207303
2021-05-18T21:17:23.000000,59352.88707175926,7186058.553,2313908.097,-1602587.296,-2038.435439,1898.439038,-6397.625576
2021-05-18T21:18:23.000000,59352.887766203705,7053150.993,2424729.796,-1983736.218,-2390.813602,1795.178056,-6304.025049
2021-05-18T21:19:23.000000,59352.88846064815,6899291.987,2529279.431,-2358675.871,-2736.639073,1689.415383,-6190.705099
2021-05-18T21:20:23.000000,59352.88915509259,6724906.52,2627415.014,-2726233.641,-3074.854547,1581.421229,-6058.027725
2021-05-18T21:21:23.000000,59352.88984953704,6530482.349,2719010.709,-3085260.475,-3404.42551,1471.4635,-5906.416154
2021-05-18T21:22:23.000000,59352.890543981484,6316568.537,2803956.663,-3434634.515,-3724.343543,1359.807078,-5736.353283
2021-05-18T21:23:23.000000,59352.891238425924,6083773.787,2882158.81,-3773264.622,-4033.629517,1246.713141,-5548.379939
2021-05-18T21:24:23.000000,59352.89193287037,5832764.594,2953538.629,-4100093.799,-4331.336714,1132.43853,-5343.092979
2021-05-18T21:25:23.000000,59352.89262731482,5564263.207,3018032.862,-4414102.487,-4616.553873,1017.235142,-5121.143125
2021-05-18T21:26:23.000000,59352.89332175926,5279045.417,3075593.203,-4714311.727,-4888.407996,901.349358,-4883.232537
2021-05-18T21:27:23.000000,59352.8940162037,4977938.181,3126185.949,-4999786.168,-5146.066859,785.021576,-4630.112311
2021-05-18T21:28:23.000000,59352.89471064815,4661817.111,3169791.637,-5269636.933,-5388.741386,668.485824,-4362.57997
2021-05-18T21:29:23.000000,59352.89540509259,4331603.806,3206404.64,-5523024.322,-5615.687939,551.969419,-4081.476873
2021-05-18T21:30:23.000000,59352.896099537036,3988263.071,3236032.765,-5759160.367,-5826.210512,435.692683,-3787.685499
2021-05-18T21:31:23.000000,59352.89679398148,3632799.985,3258696.822,-5977311.207,-6019.662801,319.86868,-3482.126559
2021-05-18T21:32:23.000000,59352.89748842592,3266256.871,3274430.178,-6176799.3,-6195.450039,204.703,-3165.755977
2021-05-18T21:33:23.000000,59352.89818287037,2889710.149,3283278.312,-6357005.434,-6353.030642,90.393591,-2839.56183
2021-05-18T21:34:23.000000,59352.898877314816,2504267.102,3285298.344,-6517370.572,-6491.917679,-22.869364,-2504.561203
2021-05-18T21:35:23.000000,59352.89957175926,2111062.557,3280558.57,-6657397.492,-6611.68012,-134.903508,-2161.797005
2021-05-18T21:36:23.000000,59352.9002662037,1711255.499,3269137.995,-6776652.24,-6711.943903,-245.534273,-1812.334824
2021-05-18T21:37:23.000000,59352.90096064815,1306025.623,3251125.867,-6874765.403,-6792.392923,-354.594802,-1457.259803
2021-05-18T21:38:23.000000,59352.901655092595,896569.828,3226621.214,-6951433.182,-6852.769932,-461.925865,-1097.67346
2021-05-18T21:39:23.000000,59352.902349537035,484098.665,3195732.391,-7006418.278,-6892.877281,-567.375768,-734.690425
2021-05-18T21:40:23.000000,59352.90304398148,69832.738,3158576.635,-7039550.583,-6912.577461,-670.800215,-369.435138
2021-05-18T21:41:23.000000,59352.90373842593,-345000.908,3115279.621,-7050727.666,-6911.793504,-772.062142,-3.038548
2021-05-18T21:42:23.000000,59352.90443287037,-759172.435,3065975.033,-7039915.066,-6890.509217,-871.031557,363.365205
2021-05-18T21:43:23.000000,59352.905127314814,-1171452.859,3010804.15,-7007146.381,-6848.769222,-967.585373,728.642114
2021-05-18T21:44:23.000000,59352.90582175926,-1580617.693,2949915.433,-6952523.165,-6786.678807,-1061.607168,1091.661586
2021-05-18T21:45:23.000000,59352.9065162037,-1985450.582,2883464.136,-6876214.625,-6704.403669,-1152.986895,1451.299683
2021-05-18T21:46:23.000000,59352.90721064815,-2384746.914,2811611.93,-6778457.121,-6602.16954,-1241.620583,1806.44234
2021-05-18T21:47:23.000000,59352.907905092594,-2777317.413,2734526.554,-6659553.483,-6480.261665,-1327.410049,2155.988554
2021-05-18T21:48:23.000000,59352.90859953704,-3161991.683,2652381.467,-6519872.132,-6339.024183,-1410.262582,2498.853527
2021-05-18T21:49:23.000000,59352.90929398148,-3537621.731,2565355.537,-6359846.009,-6178.859414,-1490.090644,2833.971817
2021-05-18T21:50:23.000000,59352.90998842593,-3903085.423,2473632.734,-6179971.322,-6000.227036,-1566.81162,3160.300552
2021-05-18T21:51:23.000000,59352.91068287037,-4257289.906,2377401.845,-5980806.094,-5803.643009,-1640.347621,3476.822691
2021-05-18T21:52:23.000000,59352.91137731481,-4599174.934,2276856.189,-5762968.513,-5589.678224,-1710.625277,3782.550221
2021-05-18T21:53:23.000000,59352.91207175926,-4927716.129,2172193.363,-5527135.101,-5358.956982,-1777.575504,4076.527221
2021-05-18T21:54:23.000000,59352.912766203706,-5241928.131,2063614.981,-5274038.699,-5112.155352,-1841.133263,4357.832841
2021-05-18T21:55:23.000000,59352.913460648146,-5540867.653,1951326.447,-5004466.272,-4849.999406,-1901.237352,4625.584216
2021-05-18T21:56:23.000000,59352.91415509259,-5823636.426,1835536.726,-4719256.547,-4573.263286,-1957.830208,4878.939326
2021-05-18T21:57:23.000000,59352.91484953704,-6089384.017,1716458.131,-4419297.477,-4282.76711,-2010.857735,5117.099783
2021-05-18T21:58:23.000000,59352.91554398148,-6337310.527,1594306.122,-4105523.54,-3979.374699,-2060.26916,5339.313549
2021-05-18T21:59:23.000000,59352.916238425925,-6566669.132,1469299.107,-3778912.881,-3663.991093,-2106.016914,5544.877544
2021-05-18T22:00:23.000000,59352.91693287037,-6776768.482,1341658.257,-3440484.298,-3337.559882,-2148.056533,5733.140129
2021-05-18T22:01:23.000000,59352.91762731481,-6966974.93,1211607.317,-3091294.088,-3001.06036,-2186.346575,5903.503408
2021-05-18T22:02:23.000000,59352.91832175926,-7136714.58,1079372.431,-2732432.754,-2655.50454,-2220.848543,6055.425374
2021-05-18T22:03:23.000000,59352.919016203705,-7285475.163,945181.967,-2365021.592,-2301.934037,-2251.526822,6188.421889
2021-05-18T22:04:23.000000,59352.91971064815,-7412807.715,809266.343,-1990209.165,-1941.416822,-2278.348643,6302.068534
2021-05-18T22:05:23.000000,59352.92040509259,-7518328.052,671857.859,-1609167.667,-1575.043748,-2301.284087,6396.002311
2021-05-18T22:06:23.000000,59352.92109953704,-7601718.037,533190.524,-1223089.191,-1203.924826,-2320.306078,6469.92305
2021-05-18T22:07:23.000000,59352.921793981484,-7662726.614,393499.886,-833181.931,-829.185441,-2335.390336,6523.594426
2021-05-18T22:08:23.000000,59352.922488425924,-7701170.617,253022.871,-440666.326,-451.962643,-2346.515328,6556.844656
2021-05-18T22:09:23.000000,59352.92318287037,-7716935.362,111997.61,-46771.173,-73.401524,-2353.662248,6569.567047
2021-05-18T22:10:23.000000,59352.92387731482,-7709975.022,-29336.715,347270.295,305.348448,-2356.815036,6561.720417
2021-05-18T22:11:23.000000,59352.92457175926,-7680312.775,-170740.044,740224.344,683.137182,-2355.960438,6533.329329
2021-05-18T22:12:23.000000,59352.9252662037,-7628040.727,-311971.61,1130860.688,1058.817796,-2351.088083,6484.484063
2021-05-18T22:13:23.000000,59352.92596064815,-7553319.606,-452790.109,1517956.419,1431.25046,-2342.190554,6415.340298
2021-05-18T22:14:23.000000,59352.92665509259,-7456378.221,-592953.883,1900299.921,1799.306181,-2329.263458,6326.118521
2021-05-18T22:15:23.000000,59352.927349537036,-7337512.704,-732221.105,2276694.729,2161.870513,-2312.305502,6217.103201
2021-05-18T22:16:23.000000,59352.92804398148,-7197085.527,-870349.962,2645963.341,2517.84719,-2291.318593,6088.641728
2021-05-18T22:17:23.000000,59352.92873842592,-7035524.302,-1007098.859,3006950.954,2866.161674,-2266.307947,5941.143142
2021-05-18T22:18:23.000000,59352.92943287037,-6853320.376,-1142226.612,3358529.121,3205.764595,-2237.282217,5775.076651
2021-05-18T22:19:23.000000,59352.930127314816,-6651027.219,-1275492.666,3699599.311,3535.63513,-2204.253645,5590.969951
2021-05-18T22:20:23.000000,59352.93082175926,-6429258.611,-1406657.31,4029096.36,3854.78428,-2167.238214,5389.407296
2021-05-18T22:21:23.000000,59352.9315162037,-6188686.64,-1535481.909,4345991.805,4162.257962,-2126.25578,5171.027301
2021-05-18T22:22:23.000000,59352.93221064815,-5930039.519,-1661729.138,4649297.069,4457.139829,-2081.330221,4936.520592
2021-05-18T22:23:23.000000,59352.932905092595,-5654099.245,-1785163.231,4938066.515,4738.553875,-2032.489619,4686.627387
2021-05-18T22:24:23.000000,59352.933599537035,-5361699.104,-1905550.238,5211400.343,5005.666912,-1979.766468,4422.13501
2021-05-18T22:25:23.000000,59352.93429398148,-5053721.028,-2022658.296,5468447.341,5257.690926,-1923.197915,4143.875297
2021-05-18T22:26:23.000000,59352.93498842593,-4731092.819,-2136257.917,5708407.478,5493.885292,-1862.825996,3852.72188
2021-05-18T22:27:23.000000,59352.93568287037,-4394785.243,-2246122.288,5930534.321,5713.558839,-1798.697869,3549.587365
2021-05-18T22:28:23.000000,59352.936377314814,-4045809.006,-2352027.584,6134137.291,5916.071735,-1730.866055,3235.420397
2021-05-18T22:29:23.000000,59352.93707175926,-3685211.62,-2453753.3,6318583.733,6100.837209,-1659.388677,2911.202646
2021-05-18T22:30:23.000000,59352.9377662037,-3314074.17,-2551082.589,6483300.807,6267.323076,-1584.329702,2577.945702
2021-05-18T22:31:23.000000,59352.93846064815,-2933508.006,-2643802.629,6627777.185,6415.053043,-1505.7592,2236.687939
2021-05-18T22:32:23.000000,59352.939155092594,-2544651.346,-2731704.988,6751564.571,6543.607892,-1423.753643,1888.491401
2021-05-18T22:33:23.000000,59352.93984953704,-2148665.822,-2814586.024,6854279.017,6652.626584,-1338.396182,1534.438612
2021-05-18T22:34:23.000000,59352.94054398148,-1746732.957,-2892247.289,6935602.063,6741.807206,-1249.776891,1175.629219
2021-05-18T22:35:23.000000,59352.94123842593,-1340050.601,-2964495.954,6995281.652,6810.907599,-1157.993001,813.176581
2021-05-18T22:36:23.000000,59352.94193287037,-929829.33,-3031145.244,7033132.857,6859.745763,-1063.149155,448.204422
2021-05-18T22:37:23.000000,59352.94262731481,-517288.826,-3092014.894,7049038.406,6888.200109,-965.357682,81.843557
2021-05-18T22:38:23.000000,59352.94332175926,-103654.254,-3146931.614,7042949.003,6896.209575,-864.738878,-284.771352
2021-05-18T22:39:23.000000,59352.944016203706,309847.375,-3195729.578,7014883.471,6883.773639,-761.421293,-650.504988
2021-05-18T22:40:23.000000,59352.944710648146,721990.833,-3238250.929,6964928.689,6850.952249,-655.54199,-1014.224581
2021-05-18T22:41:23.000000,59352.94540509259,1131556.3,-3274346.293,6893239.348,6797.865617,-547.246757,-1374.803116
2021-05-18T22:42:23.000000,59352.94609953704,1537332.966,-3303875.31,6800037.506,6724.693909,-436.690313,-1731.122526
2021-05-18T22:43:23.000000,59352.94679398148,1938122.623,-3326707.176,6685611.955,6631.67685,-324.036471,-2082.076917
2021-05-18T22:44:23.000000,59352.947488425925,2332743.217,-3342721.192,6550317.397,6519.113171,-209.458228,-2426.575875
2021-05-18T22:45:23.000000,59352.94818287037,2720032.372,-3351807.314,6394573.406,6387.359838,-93.13779,-2763.547783
2021-05-18T22:46:23.000000,59352.94887731481,3098850.852,-3353866.705,6218863.212,6236.831074,24.733436,-3091.943071
2021-05-18T22:47:23.000000,59352.94957175926,3468085.963,-3348812.291,6023732.275,6067.997245,143.954869,-3410.737425
2021-05-18T22:48:23.000000,59352.950266203705,3826654.889,-3336569.304,5809786.678,5881.383589,264.316843,-3718.934965
2021-05-18T22:49:23.000000,59352.95096064815,4173507.936,-3317075.826,5577691.324,5677.568749,385.600738,-4015.571397
2021-05-18T22:50:23.000000,59352.95165509259,4507631.69,-3290283.319,5328167.951,5457.183119,507.579159,-4299.717067
2021-05-18T22:51:23.000000,59352.95234953704,4828052.07,-3256157.15,5061992.96,5220.907056,630.016144,-4570.479906
2021-05-18T22:52:23.000000,59352.953043981484,5133837.267,-3214677.09,4779995.079,4969.469001,752.667451,-4827.008312
2021-05-18T22:53:23.000000,59352.953738425924,5424100.571,-3165837.807,4483052.847,4703.643454,875.280937,-5068.494031
2021-05-18T22:54:23.000000,59352.95443287037,5698003.069,-3109649.321,4172091.923,4424.24867,997.597045,-5294.174999
2021-05-18T22:55:23.000000,59352.95512731482,5954756.19,-3046137.434,3848082.24,4132.144058,1119.34932,-5503.338006
2021-05-18T22:56:23.000000,59352.95582175926,6193624.092,-2975344.132,3512034.997,3828.227429,1240.264914,-5695.321074
2021-05-18T22:57:23.000000,59352.9565162037,6413925.888,-2897327.949,3164999.518,3513.432223,1360.065106,-5869.515642
2021-05-18T22:58:23.000000,59352.95721064815,6615037.693,-2812164.304,2808059.989,3188.724687,1478.465899,-6025.368643
2021-05-18T22:59:23.000000,59352.95790509259,6796394.508,-2719945.798,2442332.064,2855.100937,1595.178701,-6162.384476
2021-05-18T23:00:23.000000,59352.958599537036,6957491.923,-2620782.466,2068959.361,2513.583864,1709.911084,-6280.126877
2021-05-18T23:01:23.000000,59352.95929398148,7097887.619,-2514801.984,1689109.854,2165.219807,1822.367594,-6378.220588
2021-05-18T23:02:23.000000,59352.95998842592,7217202.676,-2402149.824,1303972.163,1811.075099,1932.250599,-6456.352766
2021-05-18T23:03:23.000000,59352.96068287037,7315122.666,-2282989.361,914751.781,1452.232561,2039.261152,-6514.274131
2021-05-18T23:04:23.000000,59352.961377314816,7391398.536,-2157501.922,522667.222,1089.78795,2143.099919,-6551.799941
2021-05-18T23:05:23.000000,59352.96207175926,7445847.275,-2025886.783,128946.132,724.846269,2243.468128,-6568.810713
2021-05-18T23:06:23.000000,59352.9627662037,7478352.356,-1888361.104,-265178.643,358.518048,2340.068529,-6565.252629
2021-05-18T23:07:23.000000,59352.96346064815,7488863.958,-1745159.814,-658473.003,-8.084332,2432.606331,-6541.1377
2021-05-18T23:08:23.000000,59352.964155092595,7477398.968,-1596535.426,-1049705.543,-373.850316,2520.790187,-6496.543727
2021-05-18T23:09:23.000000,59352.964849537035,7444040.755,-1442757.812,-1437651.492,-737.674889,2604.333195,-6431.614022
2021-05-18T23:10:23.000000,59352.96554398148,7388938.734,-1284113.893,-1821096.633,-1098.462261,2682.953904,-6346.556818
2021-05-18T23:11:23.000000,59352.96623842593,7312307.698,-1120907.295,-2198841.165,-1455.129447,2756.377281,-6241.64443
2021-05-18T23:12:23.000000,59352.96693287037,7214426.951,-953457.925,-2569703.527,-1806.60974,2824.335675,-6117.212207
2021-05-18T23:13:23.000000,59352.967627314814,7095639.223,-782101.505,-2932524.136,-2151.856104,2886.569786,-5973.657299
2021-05-18T23:14:23.000000,59352.96832175926,6956349.395,-607189.042,-3286169.06,-2489.844493,2942.829622,-5811.437207
2021-05-18T23:15:23.000000,59352.9690162037,6797023.02,-429086.238,-3629533.584,-2819.577051,2992.875438,-5631.068129
2021-05-18T23:16:23.000000,59352.96971064815,6618184.659,-248172.85,-3961545.68,-3140.085204,3036.478665,-5433.123114
2021-05-18T23:17:23.000000,59352.970405092594,6420416.033,-64841.988,-4281169.361,-3450.432629,3073.422831,-5218.230016
2021-05-18T23:18:23.000000,59352.97109953704,6204354.008,120500.63,-4587407.895,-3749.718078,3103.504446,-4987.069229
2021-05-18T23:19:23.000000,59352.97179398148,5970688.401,307437.491,-4879306.893,-4037.078001,3126.533834,-4740.37125
2021-05-18T23:20:23.000000,59352.97248842593,5720159.655,495540.134,-5155957.233,-4311.688955,3142.335928,-4478.914131
2021-05-18T23:21:23.000000,59352.97318287037,5453556.358,684370.052,-5416497.838,-4572.769839,3150.751035,-4203.520857
2021-05-18T23:22:23.000000,59352.97387731481,5171712.64,873479.636,-5660118.29,-4819.583991,3151.635603,-3915.056627
2021-05-18T23:23:23.000000,59352.97457175926,4875505.451,1062413.168,-5886061.281,-5051.441128,3144.862948,-3614.426023
2021-05-18T23:24:23.000000,59352.975266203706,4565851.721,1250707.851,-6093624.884,-5267.699114,3130.323944,-3302.570082
2021-05-18T23:25:23.000000,59352.975960648146,4243705.422,1437894.884,-6282164.654,-5467.765561,3107.927666,-2980.463303
2021-05-18T23:26:23.000000,59352.97665509259,3910054.543,1623500.571,-6451095.543,-5651.09926,3077.602004,-2649.110572
2021-05-18T23:27:23.000000,59352.97734953704,3565917.977,1807047.469,-6599893.63,-5817.211415,3039.29425,-2309.544021
2021-05-18T23:28:23.000000,59352.97804398148,3212342.346,1988055.57,-6728097.66,-5965.666706,2992.971664,-1962.819857
2021-05-18T23:29:23.000000,59352.978738425925,2850398.765,2166043.513,-6835310.391,-6096.084183,2938.621986,-1610.015183
2021-05-18T23:30:23.000000,59352.97943287037,2481179.554,2340529.827,-6921199.758,-6208.138008,2876.253935,-1252.2248
2021-05-18T23:31:23.000000,59352.98012731481,2105794.917,2511034.207,-6985499.831,-6301.558041,2805.897692,-890.557997
2021-05-18T23:32:23.000000,59352.98082175926,1725369.582,2677078.813,-7028011.595,-6376.130322,2727.605339,-526.135329
2021-05-18T23:33:23.000000,59352.981516203705,1341039.42,2838189.597,-7048603.522,-6431.697444,2641.451222,-160.085371
2021-05-18T23:34:23.000000,59352.98221064815,953948.042,2993897.647,-7047211.958,-6468.158795,2547.532234,206.458594
2021-05-18T23:35:23.000000,59352.98290509259,565243.393,3143740.546,-7023841.305,-6485.470585,2445.968028,572.361889
2021-05-18T23:36:23.000000,59352.98359953704,176074.342,3287263.744,-6978564.005,-6483.645735,2336.901237,936.49171
2021-05-18T23:37:23.000000,59352.984293981484,-212412.714,3424021.943,-6911520.328,-6462.753673,2220.497625,1297.720436
2021-05-18T23:38:23.000000,59352.984988425924,-599077.229,3553580.486,-6822917.964,-6422.919946,2096.946143,1654.928947
2021-05-18T23:39:23.000000,59352.98568287037,-982787.86,3675516.749,-6713031.415,-6364.325647,1966.458915,2007.009889
2021-05-18T23:40:23.000000,59352.98637731482,-1362425.778,3789421.531,-6582201.189,-6287.206724,1829.271206,2352.87087
2021-05-18T23:41:23.000000,59352.98707175926,-1736887.94,3894900.436,-6430832.809,-6191.853208,1685.641343,2691.437647
2021-05-18T23:42:23.000000,59352.9877662037,-2105090.301,3991575.258,-6259395.63,-6078.608312,1535.850559,3021.657318
2021-05-18T23:43:23.000000,59352.98846064815,-2465970.983,4079085.348,-6068421.459,-5947.867392,1380.202751,3342.501502
2021-05-18T23:44:23.000000,59352.98915509259,-2818493.361,4157088.958,-5858502.994,-5800.076774,1219.024148,3652.969486
2021-05-18T23:45:23.000000,59352.989849537036,-3161649.089,4225264.577,-5630292.066,-5635.732443,1052.662859,3952.091343
2021-05-18T23:46:23.000000,59352.99054398148,-3494461.033,4283312.222,-5384497.701,-5455.378591,881.488318,4238.930995
2021-05-18T23:47:23.000000,59352.99123842592,-3815986.116,4330954.699,-5121884.001,-5259.605982,705.890604,4512.589227
2021-05-18T23:48:23.000000,59352.99193287037,-4125318.058,4367938.818,-4843267.84,-5049.050144,526.279661,4772.206592
2021-05-18T23:49:23.000000,59352.992627314816,-4421590.008,4394036.561,-4549516.396,-4824.389388,343.084459,5016.966159
2021-05-18T23:50:23.000000,59352.99332175926,-4703977.042,4409046.199,-4241544.524,-4586.342771,156.752129,5246.096128
2021-05-18T23:51:23.000000,59352.9940162037,-4971698.553,4412793.35,-3920311.968,-4335.668017,-32.252969,5458.872401
2021-05-18T23:52:23.000000,59352.99471064815,-5224020.502,4405131.986,-3586820.421,-4073.159278,-223.450365,5654.621164
2021-05-18T23:53:23.000000,59352.995405092595,-5460257.528,4385945.358,-3242110.437,-3799.644644,-416.344734,5832.721308
2021-05-18T23:54:23.000000,59352.996099537035,-5679774.91,4355146.848,-2887258.199,-3515.983521,-610.427204,5992.606615
2021-05-18T23:55:23.000000,59352.99679398148,-5881990.365,4312680.745,-2523372.164,-3223.063952,-805.176721,6133.767814
2021-05-18T23:56:23.000000,59352.99748842593,-6066375.678,4258522.93,-2151589.591,-2921.799784,-1000.061533,6255.754518
2021-05-18T23:57:23.000000,59352.99818287037,-6232458.167,4192681.467,-1773072.949,-2613.12767,-1194.540786,6358.176951
2021-05-18T23:58:23.000000,59352.998877314814,-6379821.955,4115197.108,-1389006.239,-2298.003958,-1388.066189,6440.707401
2021-05-18T23:59:23.000000,59352.99957175926,-6508109.059,4026143.68,-1000591.232,-1977.401536,-1580.083687,6503.08144
2021-05-19T00:00:23.000000,59353.0002662037,-6617020.283,3925628.384,-609043.639,-1652.30663,-1770.035211,6545.098992
2021-05-19T00:01:23.000000,59353.00096064815,-6706315.925,3813791.979,-215589.224,-1323.71547,-1957.36052,6566.625168
2021-05-19T00:02:23.000000,59353.001655092594,-6775816.268,3690808.857,178540.126,-992.630848,-2141.499077,6567.590774
2021-05-19T00:03:23.000000,59353.00234953704,-6825401.876,3556887.006,572110.348,-660.058676,-2321.891898,6547.992485
2021-05-19T00:04:23.000000,59353.00304398148,-6855013.675,3412267.86,963889.152,-327.004664,-2497.983348,6507.892742
2021-05-19T00:05:23.000000,59353.00373842593,-6864652.848,3257226.046,1352649.964,5.528946,-2669.222971,6447.419527
2021-05-19T00:06:23.000000,59353.00443287037,-6854380.526,3092069.015,1737175.844,336.54668,-2835.067349,6366.765878
2021-05-19T00:07:23.000000,59353.00512731481,-6824317.282,2917136.567,2116263.366,665.063059,-2994.981943,6266.189138
2021-05-19T00:08:23.000000,59353.00582175926,-6774642.444,2732800.262,2488726.451,990.105732,-3148.442909,6146.010011
2021-05-19T00:09:23.000000,59353.006516203706,-6705593.204,2539462.726,2853400.138,1310.718588,-3294.938903,6006.611436
2021-05-19T00:10:23.000000,59353.007210648146,-6617463.56,2337556.845,3209144.271,1625.964833,-3433.972877,5848.437201
2021-05-19T00:11:23.000000,59353.00790509259,-6510603.063,2127544.854,3554847.11,1934.92997,-3565.063805,5671.990267
2021-05-19T00:12:23.000000,59353.00859953704,-6385415.392,1909917.329,3889428.817,2236.724595,-3687.748328,5477.830868
2021-05-19T00:13:23.000000,59353.00929398148,-6242356.775,1685192.078,4211844.839,2530.487018,-3801.582322,5266.57446
2021-05-19T00:14:23.000000,59353.009988425925,-6081934.246,1453912.943,4521089.149,2815.385741,-3906.142417,5038.889536
2021-05-19T00:15:23.000000,59353.01068287037,-5904703.763,1216648.505,4816197.365,3090.621795,-4001.027467,4795.495311
2021-05-19T00:16:23.000000,59353.01137731481,-5711268.193,973990.714,5096249.719,3355.430942,-4085.859977,4537.15926
2021-05-19T00:17:23.000000,59353.01207175926,-5502275.163,726553.426,5360373.874,3609.085723,-4160.287456,4264.694516
2021-05-19T00:18:23.000000,59353.012766203705,-5278414.796,474970.862,5607747.582,3850.897348,-4223.983686,3978.95716
2021-05-19T00:19:23.000000,59353.01346064815,-5040417.34,219896.002,5837601.181,4080.217425,-4276.649917,3680.843439
2021-05-19T00:20:23.000000,59353.01415509259,-4789050.692,-38001.105,6049219.916,4296.439583,-4318.016013,3371.286888
2021-05-19T00:21:23.000000,59353.01484953704,-4525117.836,-298035.087,6241946.087,4499.000939,-4347.841497,3051.255326
