TIME,EST X1,EST X2,EST X3,EST X4,EST X5,EST X6,STD X1,,,,,,,STD X2,,,,,,,STD X3,,,,,,,STD X4,,,,,,,STD X5,,,,,,,STD X6,
4360,-743916.196359773,-613873.041513905,-7011741.42973478,7460.42935312977,-64.7511688687686,-713.309302392285,1436667.93133545,-4752.6565246582,266247.393554688,461.841638088226,61.5934834368527,1352.11887478828,-4752.6565246582,17306.4362640381,2984.71289062504,2.5394456386566,-6.87823235057294,0.0919785201549556,266247.393554688,2984.71289062504,130782.328125,143.587684631347,15.727596282959,317.214791297913,461.841638088226,2.5394456386566,143.587684631347,0.199071059173346,0.0223941183357965,0.475651027169079,61.5934834443033,-6.87823235057294,15.727596282959,0.0223941183357965,0.11054708170698,0.0548613323517202,1352.11887466908,0.0919785797596004,317.214791297913,0.475651027169079,0.0548613323517202,1.34072063100282,
4370,-669271.695094661,-614486.204761921,-7018481.2116933,7468.33212080558,-57.8800062319796,-634.630699866788,1445781.39630127,-4102.50616455078,281292.961914062,449.04857635498,63.0690142214298,1367.55077153444,-4102.50616455078,17182.1217041016,3151.10253906251,2.82606983184814,-5.95238462090492,0.751671701669696,281292.961914062,3151.10253906251,137303.63671875,145.772186279297,16.7166094183922,334.572116136551,449.04857635498,2.82606887817383,145.772186279297,0.190242922103405,0.0222878961940296,0.466637036763132,63.0690142214298,-5.95238462090492,16.7166094183922,0.0222878962522373,0.110916711932785,0.0567279814167705,1367.55077153444,0.751671701669696,334.572116136551,0.466637036763132,0.0567279814167705,1.36402063267704,
4380,-594552.331728842,-615030.613406608,-7024433.73038004,7475.40155586634,-51.0003740708241,-555.858092360504,1454635.6414032,-3434.79927062988,296512.135253906,435.920120000839,64.540468160063,1382.7709889859,-3434.79927062988,17076.3814544678,3334.27294921876,3.10346961021421,-5.02088553085923,1.43742398917675,296512.135253906,3334.27343750001,144175.484375,147.653396606445,17.738323867321,352.269037246704,435.920120000839,3.1034686565399,147.653396606445,0.181546585804225,0.0221457167644985,0.457160458667204,64.540468160063,-5.02088552713394,17.738323867321,0.0221457167644985,0.111269080453692,0.0586115783589776,1382.7709889859,1.43742398917675,352.269037246704,0.457160458667204,0.0586115783589776,1.38728838499335,
4390,-519766.445963536,-615506.186531548,-7029598.08910656,7481.63639801329,-44.1130284268322,-477.000155287644,1463223.98922729,-2749.67694091797,311899.663574219,422.459386825562,66.0069897733629,1397.76950749755,-2749.67694091797,16989.3246459961,3534.81201171878,3.37090396881101,-4.08409855142236,2.14941215515137,311899.6640625,3534.81152343753,151404.6015625,149.220970153808,18.7928215265274,370.302391052246,422.459386825562,3.37090396881101,149.220970153808,0.172994403338433,0.0219669989310205,0.447219684720039,66.0069897696376,-4.08409855142236,18.7928215265274,0.0219669989310205,0.111604053938006,0.0605112813900632,1397.76950749755,2.14941215515137,370.302391052246,0.447219684720039,0.0605112813900632,1.41051204013163,
4400,-444922.389661107,-615912.850788898,-7033973.47803148,7487.03547535546,-37.2187269605254,-398.065582512976,1471539.82754517,-2047.29635620117,327450.091796875,408.669774532318,67.4677152652293,1412.53630188107,-2047.29635620117,16921.0535888672,3753.3154296875,3.62761974334717,-3.14239004254341,2.88779538869858,327450.091796875,3753.3154296875,158997.78125,150.464492797852,19.8801626861095,388.668745040894,408.669774055481,3.62761974334717,150.464492797852,0.164598750120401,0.0217511806695256,0.436813398264349,67.4677152652293,-3.14239004254341,19.8801626265049,0.0217511806695256,0.11192150513514,0.0624262261317199,1412.53630185127,2.88779532909393,388.668745040894,0.436813399195671,0.0624262261317199,1.43367962084701,
4410,-370028.52595981,-616250.540415203,-7037559.17434112,7491.59770464555,-30.3182288769319,-319.06308559423,1479576.61521912,-1327.83067321777,343157.759277344,394.554949045181,68.9217729885131,1427.06134764105,-1327.83067321777,16871.6628265381,3990.37011718751,3.87285685539244,-2.1961291115731,3.65271415561438,343157.758789062,3990.37011718751,166961.5390625,151.373725891113,21.0003850162029,407.364386320114,394.554949045181,3.87285685539244,151.373725891113,0.156372057443858,0.0214977195428219,0.425940577755682,68.9217729885131,-2.1961291115731,21.0003849864006,0.0214977195428219,0.112221312930071,0.0643555259239292,1427.06134765595,3.6527141854167,407.364386320114,0.425940577290021,0.0643555259257482,1.45677902646164,
4420,-295093.228386137,-616519.197246479,-7040354.54242274,7495.32209152484,-23.412294852927,-240.001393030444,1487327.88685226,-591.469810485836,359016.80456543,380.118852376938,70.3682838915847,1441.33462737873,-591.469810485836,16841.2390594483,4246.57299804691,4.10584306716912,-1.24568750988692,4.44429039210081,359016.80456543,4246.57299804691,175302.48828125,151.938247680664,22.1535040587187,426.385326504707,380.118852376938,4.10584306716912,151.938247680664,0.148327028548718,0.0212060929625295,0.414600497111678,70.3682838915847,-1.24568750988692,22.1535040587187,0.0212060929625295,0.112503362389898,0.0662982721182743,1441.33462737873,4.44429039210081,426.385326504707,0.414600497111678,0.0662982721182743,1.47979803814703,
4430,-220124.879964665,-616718.770732571,-7042359.03403016,7498.20773077859,-16.5016869664931,-160.889249513105,1494787.25875092,161.580154418946,375021.159912109,365.365705013275,71.806362005882,1455.34613746405,161.580154418946,16829.8632049561,4522.52197265626,4.32579088211058,-0.291439461521804,5.2626269236207,375021.159912109,4522.52246093751,184027.0625,152.147758483886,23.3395123034716,445.727297782898,365.365705013275,4.3257918357849,152.147750854492,0.140476418828965,0.0208757993095787,0.402792734559625,71.806362005882,-0.291439461521804,23.3395123034716,0.0208757993241306,0.112767544813007,0.0682535343958079,1455.34613747895,5.26262695342302,445.727297782898,0.402792734559625,0.0682535343962627,1.50272432525051,
4440,-145131.872325295,-616849.217950827,-7043572.18844196,7500.25380660272,-9.58716862793243,-81.735415176823,1501948.43448544,931.096057891846,391164.557983398,350.300007820129,73.235114924435,1469.0858947942,931.096057891846,16837.6073455811,4818.8154296875,4.53191089630127,0.666238411096856,6.10780685767531,391164.557983398,4818.8154296875,193141.6875,151.991912841797,24.5583789795637,465.38575065136,350.300007820129,4.53191089630127,151.991912841797,0.132833039557934,0.0205063584580785,0.390517177176662,73.235114924435,0.666238409234211,24.5583789646626,0.0205063584726304,0.113013757772741,0.0702203611058962,1469.0858947942,6.10780685022473,465.38575065136,0.390517177176662,0.0702203611062373,1.52554545148885,
4450,-70122.6048077578,-616910.503619075,-7043993.63261216,7501.459592882,-2.66950451299172,-2.54866484614843,1508805.21040606,1716.83783912659,407440.524871826,334.926544517279,74.6536442935976,1482.54394365909,1716.8378238678,16864.5360565186,5136.04516601565,4.72340416908263,1.62696723738918,6.97989320609486,407440.524871826,5136.04516601565,202652.550781251,151.46049118042,25.8100494770333,485.355852399953,334.926544517279,4.72340416908263,151.460483551025,0.125409806317091,0.0200973125456585,0.377774025689178,74.6536442935976,1.62696723738918,25.8100494770333,0.0200973125456585,0.113241905161023,0.0721977796148752,1482.54394365909,6.97989320609486,485.355852399953,0.377774025689178,0.0721977796148734,1.54824888151757,
4460,4894.51643670848,-616902.600107959,-7043623.08131329,7501.82445347955,4.25053950220606,76.6622127247553,1515351.48138385,2518.54846417904,423842.387861252,319.250381350517,76.0610463193871,1495.71036284979,2518.54846417904,16910.7068939209,5474.81127929694,4.89945793151855,2.59036601509433,7.87892838194966,423842.387861252,5474.81079101569,212565.894531251,150.543197631836,27.09444511123,505.632483899593,319.250381350517,4.89945793151855,150.543197631836,0.118219724094868,0.0196482266728708,0.364563800045289,76.0610463193871,2.59036601602565,27.0944451075047,0.0196482266692328,0.113451897228269,0.0741847966728812,1495.71036284979,7.87892838194966,505.632484018803,0.364563800045289,0.0741847966729381,1.57082198772221,
4470,79911.079346633,-616825.48745262,-7042460.33727186,7501.34784253651,11.172196404603,155.88841562276,1521581.24645424,3335.95365142822,440363.270996094,303.276869773865,77.4564122885931,1508.57527293265,3335.95365142822,16976.1691741943,5835.7119140625,5.05926084518428,3.5560517529957,8.80493392795324,440363.270996094,5835.7119140625,222887.8359375,149.229858398438,28.411462828517,526.210240840912,303.276869773865,5.05926084518428,149.229866027832,0.111275879836083,0.0191586894507054,0.350887342356145,77.4564122885931,3.55605175206438,28.411462828517,0.0191586894652573,0.113643650623427,0.076180398812312,1508.57527293265,8.80493391305208,526.210240840912,0.350887342356145,0.0761803988120846,1.59325205736129,
4480,154918.666854629,-616679.153363755,-7040505.29129607,7500.02930478061,18.0946981062655,235.121129559614,1527488.61454391,4168.76182556152,456996.098754883,287.011647701263,78.838829095941,1521.12884361297,4168.76182556152,17060.9649505615,6219.34033203125,5.20198583602907,4.5236396016553,9.75791006535292,456996.098754883,6219.33935546875,233624.2890625,147.51033782959,29.7609749138355,547.083432674408,287.011647939682,5.20198488235475,147.51033782959,0.104591449892521,0.0186283138755243,0.336745823500678,78.838829095941,4.5236396016553,29.7609749436378,0.0186283138755243,0.113817088431542,0.0781835527700423,1521.12884361297,9.75791006535292,547.083432674408,0.336745823500678,0.0781835527691328,1.61552630001713,
4490,229908.857794832,-616463.593238063,-7037757.92239555,7497.86847584157,25.0172755053728,314.351528671511,1533067.8102684,5016.6640548706,473733.596191406,270.460641980171,80.2073798016645,1533.36130135506,5016.6640548706,17165.128036499,6626.28710937504,5.32680678367613,5.49274297151715,10.7378353029489,473733.596191406,6626.28710937504,244781.1015625,145.374549865722,31.1428284645081,568.246079444885,270.460641980171,5.32680678367613,145.374549865722,0.0981796851217748,0.018056738001178,0.322140747914091,80.2073798016645,5.4927429696545,31.1428284645081,0.018056738001178,0.113972140210162,0.0801932059348474,1533.36130135506,10.7378353029489,568.246079444885,0.322140747914091,0.0801932059339379,1.63763185536189,
4500,304873.227813517,-616178.810168075,-7034218.29789302,7494.86508257108,31.9391585465018,393.570776336473,1538313.17959213,5879.33376312256,490568.291381836,253.630067110062,81.5611441880465,1545.26293700933,5879.33376312256,17288.6851043701,7057.1481933594,5.43288469314571,6.46297364681959,11.7446656525135,490568.291381836,7057.1481933594,256364.01953125,142.812454223633,32.5568449795246,589.691908836365,253.630067110062,5.43288469314571,142.812446594238,0.0920538214802746,0.0174436256056651,0.307073957286775,81.5611441899091,6.4629736430943,32.5568449795246,0.0174436255765613,0.114108742024566,0.0822082868344296,1545.26293700933,11.7446656525135,589.691909790039,0.307073957286775,0.0822082868344296,1.6595558013021,
4510,379803.350282927,-615824.814951396,-7029886.57352777,7491.01894336466,38.8595762806272,472.770026011144,1543219.1955719,6756.42701721191,507492.515869141,236.526427030563,82.8991993544623,1556.82411362231,6756.42704772949,17431.6548309326,7512.5124511719,5.51937365531919,7.43394197057933,12.7783349603415,507492.515869141,7512.5124511719,268378.62109375,139.81409072876,34.0028204470873,611.41436457634,236.526427030563,5.51937460899351,139.81409072876,0.0862272476613523,0.0167886667622952,0.291547633009031,82.8991993544623,7.43394197430462,34.0028204470873,0.0167886667622952,0.11422683647967,0.0842277056062812,1556.82411359251,12.7783350199461,611.41436457634,0.29154763254337,0.0842277056062812,1.68128516168033,
4520,454690.797218316,-615401.62609934,-7024762.99355054,7486.32996848266,45.7777569252942,551.940422088038,1547780.46450806,7647.58181762695,524498.404296875,219.156517505646,84.2206203304231,1568.03527465463,7647.5817565918,17594.0482025146,7992.96533203126,5.58543014526367,8.40525692887604,13.8387541919947,524498.404296875,7992.96533203126,280830.375,136.369598388672,35.4805247187614,633.406594753265,219.156517505646,5.58542919158936,136.369598388672,0.0807133598089218,0.0160915786400437,0.275564302690327,84.2206203304231,8.40525692887604,35.4805247187614,0.0160915786400437,0.114326372754501,0.0862503545704385,1568.03527465463,13.8387541919947,633.406595230103,0.275564302690327,0.0862503545704385,1.70280691571932,
4530,529527.140198191,-614909.269844959,-7018847.89080983,7480.79816036731,52.6929279254523,631.073100773744,1551991.73136902,8552.41870117187,541577.897949219,201.52742266655,85.5244806911796,1578.88695161045,8552.41870117187,17775.8678588867,8499.08984375006,5.63020133972165,9.37652630731463,14.9258108735084,541577.897949219,8499.08984375006,293724.6171875,132.469192504883,36.9897010326385,655.661459445953,201.527423143387,5.63020133972165,132.469192504883,0.0755254944622518,0.0153521059837658,0.259126843186095,85.5244806911796,9.37652630731463,36.9897010922432,0.0153521059837658,0.114407306633464,0.0882751088010991,1578.88695161045,14.9258108735084,655.661459445953,0.259126842254773,0.0882751088010991,1.7241080061456,
4540,604303.951287688,-614347.780150459,-7012141.68682925,7474.42361395293,59.6043160154513,710.159190988002,1555847.88574219,9470.5400390625,558722.74609375,183.646518707275,86.8098532110453,1589.36977237463,9470.5400390625,17977.1092987061,9031.46826171875,5.65283083915708,10.3473568223417,16.0393688976765,558722.74609375,9031.46826171875,307066.546875,128.103202819824,38.5300663113594,678.1715259552,183.646517753601,5.65283083915708,128.10319519043,0.0706771185457708,0.0145700220600702,0.242238481063396,86.8098532110453,10.3473568223417,38.5300662517548,0.0145700220600702,0.11446960053743,0.0903008267196128,1589.36977243423,16.0393688976765,678.1715259552,0.242238481063396,0.0903008267268888,1.74517534853183,
4550,679012.803965,-613717.198713994,-7004644.89187585,7467.20651696649,66.5111472827076,789.189815283041,1559343.96702576,10401.5310974121,575924.515136719,165.521466732025,88.0758105199784,1599.47446903586,10401.5310974121,18197.7597045898,9590.66992187503,5.65246105194089,11.317354220897,17.1792684793472,575924.515136719,9590.66992187503,320861.140625,123.262069702148,40.1013104915619,700.92908000946,165.521465778351,5.65246009826657,123.262069702148,0.0661816356539731,0.0137451289920136,0.224902802146971,88.0758105199784,11.3173542283475,40.1013105511665,0.0137451290502213,0.114513223559268,0.092326350746589,1599.47446903586,17.1792684793472,700.92908000946,0.224902800284326,0.0923263507393131,1.76599584007161,
4560,753645.274050763,-613017.574975802,-6996358.10501907,7459.14715021574,73.4126472335339,868.156090782062,1562475.17236328,11344.9583740234,593174.57421875,147.160228729248,89.3214259073138,1609.19188761711,11344.9583740234,18437.798324585,10177.2666015625,5.6282262802124,12.2861234880984,18.3453252613544,593174.57421875,10177.2666015625,335113.2890625,117.936294555664,41.7030967473984,723.926105499268,147.160228729248,5.6282262802124,117.936294555664,0.0620525238871574,0.0128772589378059,0.207123751752079,89.3214259073138,12.2861234880984,41.7030967473984,0.0128772589378059,0.114538151486866,0.0943505080285831,1609.19188761711,18.3453252613544,723.926105499268,0.207123750820756,0.0943505080285831,1.78655637008594,
4570,828192.940640238,-612248.966123682,-6987282.0141803,7450.24588786264,80.3080408616009,947.049130135289,1565236.85986328,12300.3706054688,610464.111328125,128.571044921875,90.5457739159465,1618.51299405098,12300.3706054688,18697.1970672607,10791.8247070312,5.57926464080811,13.2532688956708,19.5373305678368,610464.111328125,10791.8247070312,349827.703125,112.11653137207,43.3350603580475,747.154305458069,128.571044921875,5.57926464080811,112.11653137207,0.0583032650709152,0.0119662741199136,0.188905635848641,90.5457739159465,13.2532689031214,43.3350602388382,0.0119662741199136,0.114544366840644,0.0963721110238112,1618.51299405098,19.5373305678368,747.154305458069,0.188905635848641,0.0963721110238112,1.80684382706638,
4580,902647.387038155,-611411.437097762,-6977417.39617274,7440.50319767992,87.1965527194595,1025.86004249162,1567624.5546875,13267.2994384766,627784.13671875,109.762449264526,91.7479310929775,1627.42888402939,13267.2995605469,18975.919052124,11434.9011230469,5.50471138954162,14.2183942385018,20.7550505697727,627784.135742188,11434.9011230469,365008.93359375,105.79358291626,44.9968095421791,770.605090618134,109.762448310852,5.50471138954162,105.79358291626,0.0549472590744497,0.011012067378033,0.17025312082842,91.7479311078787,14.2183942385018,44.9968095421791,0.0110120672616176,0.114531858909484,0.098389958460757,1627.42888391018,20.7550505697727,770.605091571808,0.17025312082842,0.0983899584462051,1.82684511236837,
4590,977000.201696023,-610505.06059454,-6966765.1167315,7429.91964128924,94.0774069934959,1104.57993448366,1569633.95697021,14245.2580871582,645125.474121094,90.7432589530945,92.9269769415259,1635.93079060316,14245.2580871582,19273.9199066162,12107.0446777344,5.4037001132965,15.1811028830707,21.9982273876667,645125.474121094,12107.0446777344,380661.33203125,98.9583702087401,46.6879245638847,794.26958990097,90.7432579994202,5.4037001132965,98.9583702087401,0.051997916942835,0.0100145632750355,0.151171242352575,92.9269769117236,15.1811028830707,46.6879245638847,0.0100145632750355,0.114500623772781,0.100402835909335,1635.93079084158,21.9982273876667,794.26958990097,0.151171242352575,0.100402835909335,1.84654714434398,
4600,1051242.97915173,-609529.917070152,-6955326.13053384,7418.49587437968,100.949827582629,1183.19991122362,1571260.94506836,15233.7416992188,662478.772460938,71.522575378418,94.0819943845272,1644.01009321213,15233.7415771484,19591.1474456787,12808.8032226562,5.27536392211914,16.1409979723394,23.2665766477585,662478.7734375,12808.8032226562,396789.0703125,91.6019973754883,48.4079585075378,818.138646125793,71.522575378418,5.27536392211914,91.6019973754883,0.0494686124682426,0.00897371780592948,0.131665401160717,94.0819943994284,16.14099797979,48.4079585075378,0.00897371780592948,0.114450664324775,0.10240951673768,1644.01009321213,23.2665766477585,818.138645172119,0.131665401160717,0.10240951673768,1.86593687202074,
4610,1125367.32097124,-608486.094742842,-6943101.48120926,7406.23264690584,107.813038180975,1261.7110773075,1572501.5824585,16232.2278747559,679834.5078125,52.1097874641419,95.2120709344745,1651.65832436085,16232.2278747559,19927.5414886475,13540.7143554688,5.11883950233453,17.0976824946702,24.5597888827324,679834.5078125,13540.7143554688,413396.171875,83.7156448364258,50.1564358472824,842.202810287476,52.1097874641419,5.11883854866022,83.7156448364258,0.0473726486623297,0.0078895200858824,0.111741368658841,95.2120709046721,17.0976824946702,50.1564358472824,0.0078895200858824,0.114381990340714,0.104408762956155,1651.65832459927,24.5597888827324,842.202810287476,0.111741366796196,0.104408762956155,1.88500128470585,
4620,1199364.83669212,-607373.689594578,-6930092.30133973,7393.13080326535,114.666262364627,1340.104537825,1573352.12353516,17240.1767578125,697182.989257812,32.5145645141602,96.316299200058,1658.86718010902,17240.1767578125,20283.0336151123,14303.3024902344,4.93325877189634,18.050759524107,25.8775292336941,697182.989257812,14303.3024902344,430486.41015625,75.2907371520993,51.9328535795212,866.452365398407,32.5145645141602,4.93325972557066,75.2907371520993,0.0457233434379111,0.00676199235022068,0.0914052869193257,96.316299200058,18.050759524107,51.9328535795212,0.006761992466636,0.1142946184689,0.10639932603226,1658.86718010902,25.8775293529034,866.452367305756,0.0914052887819709,0.10639932603226,1.9037274193204,
4630,1273227.14476879,-606192.805371776,-6916299.8124496,7379.19128245593,121.50872368259,1418.37139937253,1573809.01776123,18257.0303649902,714514.352539062,12.7468481063844,97.3937779143453,1665.6285251379,18257.0303649902,20657.5480804443,15097.0922851563,4.71776151657103,18.9998322613537,27.2194362282753,714514.352539062,15097.0922851563,448063.4296875,66.318824768066,53.7366807460785,890.877305984497,12.7468481063844,4.71776151657103,66.318824768066,0.0445339215755467,0.00559118972159922,0.0706636738032103,97.3937779143453,18.9998322613537,53.7366807460785,0.00559118972159922,0.114188572287983,0.108379947880167,1665.6285251379,27.2194362282753,890.877307891846,0.0706636738032103,0.108379947880167,1.92210237186626,
4640,1346945.87351925,-604943.553585106,-6901725.32498551,7364.4151182127,128.339645751815,1496.50277106695,1573868.918396,19282.2130126953,731818.570800781,-7.183132648468,98.4436127915978,1671.93440377712,19282.2130126953,21051.0006713867,15922.5932617188,4.4714879989624,19.9445042312145,28.5851224660873,731818.570800781,15922.5932617188,466130.59765625,56.7916603088378,55.5673585534096,915.467354774475,-7.183132648468,4.4714879989624,56.7916603088378,0.0438175370752813,0.00437720172340051,0.0495234103873372,98.4436127915978,19.9445042461157,55.5673585534096,0.00437720160698519,0.114063882325152,0.110349361537374,1671.93440377712,28.5851225852966,915.467352867126,0.0495234103873372,0.110349361566477,1.94011330505125,
4650,1420512.66207302,-603626.053508318,-6886370.2382861,7348.8034391268,135.158252356197,1574.48976555794,1573528.68408203,20315.1315917969,749085.454101562,-27.2648801803589,99.4649172276258,1677.77704691887,20315.1315917969,21463.2993774414,16780.3076171875,4.19357967376709,20.88437949121,29.974174618721,749085.454101562,16780.3081054688,484691.14453125,46.7011375427245,57.4242995381355,940.211951255798,-27.2648820877075,4.19357967376709,46.7011375427245,0.0435872992336751,0.0031201524543576,0.0279917577281595,99.4649172276258,20.88437949121,57.4242995381355,0.0031201524543576,0.113920586108886,0.112306292590802,1677.77704644203,29.9741743803024,940.211951255798,0.0279917577281595,0.112306292590802,1.95774746074565,
4660,1493919.16132024,-602240.432176061,-6870236.04054167,7332.35746874664,141.963767549249,1652.323500037,1572785.38476562,21355.1766357422,766304.671875,-47.487636566162,100.456813246012,1683.14887857437,21355.1766357422,21894.3442840576,17670.7243652344,3.88318681716918,21.8190626204014,31.38615244627,766304.671875,17670.7233886719,503747.988281251,36.0394287109368,59.3068896532059,965.100270271301,-47.487636566162,3.88318777084349,36.0394210815423,0.0438561348080639,0.00182020023930818,0.00607635453343397,100.456813246012,21.8190626204014,59.3068895339966,0.0018202003557235,0.113758728179871,0.11424945993349,1683.14887857437,31.3861523270607,965.100268363953,0.00607635267078882,0.11424945993349,1.97499216946997,
4670,1567157.0348617,-600786.82438066,-6853324.30874367,7315.07852566352,148.75541576013,1729.99509724176,1571636.31323242,22401.719909668,783465.709960938,-67.8403482437134,101.418432533741,1688.04252624512,22401.719909668,22344.0277557373,18594.3254394531,3.53946137428283,22.7481589987874,32.8205894231796,783465.709960938,18594.3249511719,523303.98828125,24.7987937927245,61.214485168457,990.121204376221,-67.840350151062,3.53946232795715,24.7987937927245,0.0446369444787503,0.000477539259009067,-0.0162148009985685,101.418432503939,22.7481589987874,61.2144852876663,0.000477539259009067,0.11357836013374,0.116177576390328,1688.04252624512,32.8205895423889,990.121204376221,-0.0162147991359233,0.116177576390328,1.991834854877,
4680,1640217.95995961,-599265.372667818,-6835636.70862431,7296.96802358353,155.532421902568,1807.49568645429,1570078.98144531,23454.1170654297,800557.931640625,-88.3117218017578,102.348916977644,1692.45082712173,23454.1170654297,22812.2338104248,19551.5795898438,3.1615629196167,23.671274933964,34.2769926786423,800557.931640625,19551.5795898438,543361.6328125,12.9717788696289,63.1464155912399,1015.26338768005,-88.3117218017578,3.1615629196167,12.9717864990234,0.0459424836397171,-0.000907601322978735,-0.0388733241707087,102.348916947842,23.671274933964,63.1464155912399,-0.000907601322978735,0.113379540662006,0.118089350318769,1692.45082712173,34.2769924402237,1015.26338768005,-0.0388733260333538,0.118089350318769,2.00826304888576,
4690,1713093.62848907,-597676.227331216,-6817174.9945861,7278.02747138758,162.294011486151,1884.8164044929,1568111.13232422,24511.7064208984,817570.546875,-108.890197753906,103.247419595718,1696.36683654785,24511.7064208984,23298.8392181396,20542.9431152344,2.74865388870238,24.5880177877843,35.7548419237137,817570.546875,20542.9431152344,563923.23046875,0.551177978515401,65.101983487606,1040.51519775391,-108.890197753906,2.74865388870238,0.551177978515401,0.0477854071021084,-0.00233495689462869,-0.0618904754519461,103.247419595718,24.588017757982,65.101983487606,-0.00233495689462869,0.113162335512041,0.119983485870762,1696.36683702469,35.7548416852951,1040.51519775391,-0.061890473589301,0.119983485870762,2.02426439820081,
4700,1785775.74789008,-596019.546405987,-6797941.00962161,7258.25847318187,169.039410729409,1961.94839669707,1565730.73950195,25573.8095703125,834492.629882812,-129.563952445984,104.113105550408,1699.7838344574,25573.8096923828,23803.7124633789,21568.8618164062,2.29990673065186,25.497996032238,37.2535901069641,834492.629882812,21568.8618164062,584990.87890625,-12.4700736999513,67.0804615616798,1065.86473274231,-129.563952445984,2.29990673065186,-12.4700736999513,0.0501782392919065,-0.00380422460148111,-0.0852571148425341,104.113105550408,25.497996032238,67.0804615616798,-0.00380422436865046,0.112926817649875,0.121858685044572,1699.7838344574,37.2535903453827,1065.86473464966,-0.0852571167051792,0.121858685044572,2.03982667688504,
4710,1858256.04212,-594295.49566106,-6777936.6852233,7237.66272834061,175.767846674029,2038.88281790565,1562936.0222168,26639.7322998047,851313.114257812,-150.320905685425,104.945152789354,1702.69533538818,26639.7322998047,24326.7144775391,22629.7670898438,1.81450176239014,26.4008196592331,38.7726640701294,851313.112304688,22629.7661132813,606566.41796875,-26.0987396240234,69.0810974836349,1091.29985237122,-150.320907592773,1.81450176239014,-26.0987396240234,0.0531333817005157,-0.00531506724655628,-0.108963750302792,104.94515272975,26.4008196741343,69.0810974836349,-0.00531506701372564,0.112673067119229,0.123713647481054,1702.69533538818,38.7726640701294,1091.29985237122,-0.108963746577501,0.123713647481054,2.05493779078349,
4720,1930526.25260644,-592504.248590353,-6757164.04128371,7216.24203154312,182.478547299525,2115.61083342906,1559725.43457031,27708.7629394531,868020.8125,-171.14874458313,105.742752850056,1705.09509420395,27708.7631835938,24867.698059082,23726.0751953125,1.29162645339966,27.2961001247168,40.3114631175995,868020.8125,23726.0751953125,628651.3828125,-40.3413391113286,71.1031115055084,1116.80815124512,-171.14874458313,1.29162645339966,-40.3413391113286,0.0566630272030835,-0.00686711003072558,-0.133000506088138,105.742752850056,27.2961001247168,71.1031112670898,-0.00686711003072558,0.112401171167928,0.125547072500922,1705.09509468079,40.3114631175995,1116.80815124512,-0.133000506088138,0.125547072500922,2.06958579452001,
4730,2002578.13920047,-590645.986402823,-6735625.18598588,7193.99827280702,189.170741637662,2192.12362001628,1556097.6862793,28780.1746826172,884604.3984375,-192.034890174866,106.505112111568,1706.97711324692,28780.1746826172,25426.508605957,24858.1909179688,0.730481147766071,28.1834505200386,41.8693606853485,884604.3984375,24858.1899414063,651247.140625,-55.204177856446,73.1456952095032,1142.37698936462,-192.034888267517,0.730481147766071,-55.204177856446,0.0607792159378538,-0.00845994101837277,-0.157357158139348,106.505112111568,28.1834505200386,73.1456952095032,-0.00845994101837277,0.112111224249727,0.127357659162953,1706.97711324692,41.8693606853485,1142.37698554993,-0.157357160001993,0.127357659162953,2.08375888614208,
4740,2074403.48113014,-588720.898011374,-6713322.31568415,7170.93343751908,195.843659885938,2268.41236681801,1552051.73925781,29853.224609375,901052.435546875,-212.966526031494,107.231451749802,1708.33565330505,29853.224609375,26002.9837036133,26026.5024414063,0.130270957946749,29.0624858140945,43.4457026720047,901052.43359375,26026.5024414063,674354.7734375,-70.6933135986333,75.2080144882202,1167.99345779419,-212.966526031494,0.130270957946749,-70.6933059692387,0.0654939023613934,-0.0100931113120168,-0.182023081928492,107.231451749802,29.0624858140945,75.2080144882202,-0.0100931113120168,0.111803328002477,0.129144108097535,1708.33565330505,43.4457026720047,1167.99345970154,-0.182023081928492,0.129144108097535,2.09744543855302,
4750,2145994.07795435,-586729.18002064,-6690257.71477534,7147.04960646508,202.496533519438,2344.4682763476,1547586.80932617,30927.154296875,917353.37890625,-233.930616378784,107.92100918293,1709.16523385048,30927.154296875,26596.953125,27231.3852539062,-0.509783744812012,29.9328228235245,45.0398070812225,917353.380859375,27231.3852539062,697975.09375,-86.8144836425786,77.2892091274261,1193.64443397522,-233.930616378784,-0.509783744812012,-86.814476013184,0.0708187727093701,-0.0117661349941045,-0.206987312063575,107.92100918293,29.9328228235245,77.2892091274261,-0.0117661347612738,0.111477591332712,0.130905122088734,1709.16523385048,45.0398070812225,1193.64443397522,-0.206987310200929,0.130905122030526,2.11063399159573,
4760,2217341.75051699,-584671.036713658,-6666433.75556034,7122.34895585961,209.128595400438,2420.28256544142,1542702.38842773,32001.1890869141,933495.545898438,-254.913854598999,108.573038876057,1709.46065807343,32001.1890869141,27208.2391357422,28473.1997070312,-1.19045305252075,30.7940805703402,46.6509673595428,933495.545898438,28473.1997070312,722108.69140625,-103.573204040527,79.3883903026581,1219.31652069092,-254.913856506348,-1.19045305252075,-103.573196411133,0.0767653642058373,-0.0134784870315343,-0.232238490134478,108.573038876057,30.7940805703402,79.3883900642395,-0.0134784870315343,0.111134130313783,0.132639407296665,1709.46065807343,46.6509673595428,1219.31652069092,-0.232238490134478,0.132639407354873,2.12331327533573,
