TIME,EST X1,EST X2,EST X3,EST X4,EST X5,EST X6,STD X1,,,,,,,STD X2,,,,,,,STD X3,,,,,,,STD X4,,,,,,,STD X5,,,,,,,STD X6,
2450,-6144098.30036438,317571.198682623,3606710.75319072,-3813.16433990271,-556.368122444599,-6370.00540590288,7192.88671875011,7436.6259765625,-16399.2285156251,17.6372699737549,0.633275270462043,-19.4305381774901,7436.62646484375,106624.04977417,-5405.24975585938,-3.99269485473633,65.4397335648537,-5.75419664382935,-16399.2246093751,-5405.24975585938,58190.2080078125,-50.2209844589234,6.82136714458465,69.5695972442626,17.6372699737549,-3.99269485473633,-50.2209844589234,0.0540222760125995,-0.0126230051973835,-0.0598017815500497,0.633275270462043,65.4397335648537,6.82136714458465,-0.0126230056630447,0.0500503518658457,0.00648964266292752,-19.4305305480956,-5.75419664382935,69.5695972442626,-0.0598017815500497,0.00648964219726623,0.0878255611121656,
2460,-6181891.77520583,311990.180962191,3542813.25533277,-3745.46260123615,-559.825143958286,-6409.37618448045,7558.37109375011,7401.46850585936,-17107.3437500001,18.5180053710939,0.40357947349549,-20.0908355712888,7401.46850585936,107929.977508545,-5393.37695312499,-4.07631444931032,64.7483518719673,-5.70187616348269,-17107.3437500001,-5393.37719726561,59595.1972656251,-51.8900794982911,7.01010036468505,70.5272407531736,18.5180091857911,-4.0763146877289,-51.8900794982911,0.0560857822954656,-0.0128126046620309,-0.0611914433538912,0.403578996658332,64.7483518719673,7.01010084152221,-0.0128126048948616,0.0487373408784857,0.00664987135678531,-20.0908432006834,-5.70187616348269,70.5272369384763,-0.0611914433538912,0.0066498718224466,0.0881084559321408,
2470,-6219006.20417181,306374.901955407,3478525.5959305,-3677.35639870835,-563.220320103294,-6448.03703676066,7941.82421875011,7363.1612548828,-17839.01171875,19.434539794922,0.171941518783576,-20.7622222900388,7363.1612548828,109221.806575775,-5379.06982421875,-4.16126811504365,64.0299138650298,-5.64647221565249,-17839.01171875,-5379.06982421875,61019.224609375,-53.5979957580566,7.20039415359497,71.4733123779297,19.434539794922,-4.16126811504365,-53.5979957580566,0.0582151843070985,-0.0130046680569649,-0.0625871047377584,0.171941518783576,64.0299138650298,7.20039439201355,-0.0130046682897955,0.0474400736664189,0.00680744880810381,-20.7622146606443,-5.64647245407107,71.4733123779297,-0.0625871084630487,0.00680744880810381,0.0883565230131154,
2480,-6255437.57970652,300725.981893468,3413854.89446088,-3608.85315543761,-566.553296463265,-6485.98393257227,8343.96484375011,7321.67138671875,-18594.7167968751,20.387966156006,-0.0616202354431012,-21.4443359375,7321.67138671875,110498.998977661,-5362.28344726562,-4.24762105941772,63.284740626812,-5.58801460266113,-18594.7167968751,-5362.28344726562,62462.0478515625,-55.344877243042,7.3921513557434,72.4067573547363,20.387966156006,-4.2476212978363,-55.344877243042,0.0604116713464261,-0.0131991745438427,-0.0639874450862408,-0.0616202354431012,63.284740626812,7.39215183258056,-0.013199174311012,0.0461591198061593,0.0069621866568923,-21.4443359375,-5.58801484107971,72.4067573547363,-0.0639874450862408,0.0069621866568923,0.0885688720107079,
2490,-6291181.96868059,295044.044519081,3348808.31032325,-3539.96033344557,-569.823725160884,-6523.21291766462,8765.55859375011,7276.96582031249,-19374.9550781251,21.3793964385987,-0.297083377838121,-22.1368598937987,7276.96606445312,111761.023345947,-5342.97290039062,-4.33544027805329,62.5131643414497,-5.52653527259827,-19374.9511718751,-5342.97290039062,63923.4013671875,-57.1308565139771,7.58527159690856,73.3265171051025,21.3793964385987,-4.33544027805329,-57.1308565139771,0.0626764215365053,-0.0133960938546807,-0.0653910990804433,-0.297083854675279,62.5131643414497,7.58527159690856,-0.0133960938546807,0.0448950415546075,0.00711389211937787,-22.1368598937987,-5.52653479576112,73.3265171051025,-0.0653911028057336,0.00711389211937787,0.0887445455253125,
2500,-6326235.51277584,289329.71702083,3283393.04207858,-3470.68543281644,-573.031264905515,-6559.72011401029,9207.37109375011,7229.01025390625,-20180.2207031251,22.4099521636965,-0.534427404403666,-22.8394203186034,7229.01025390625,113007.355041504,-5321.09484863281,-4.42479264736176,61.7155283391476,-5.46207165718079,-20180.2207031251,-5321.09484863281,65403.0048828125,-58.9560136795045,7.77964961528777,74.231481552124,22.4099445343019,-4.42479264736176,-58.9560136795045,0.0650105636402967,-0.013595393509604,-0.0667966511100529,-0.534427404403666,61.7155283391476,7.77964961528777,-0.0135953937424346,0.04364839293228,0.0072623754385859,-22.8394203186034,-5.46207118034363,74.2314853668212,-0.0667966511100529,0.0072623754385859,0.0888827016413213,
2510,-6360594.4288618,283583.629967083,3217616.3266858,-3401.03599086824,-576.175581038982,-6595.50172008848,9670.21484375011,7177.76953125,-21011.0156250001,23.4807777404786,-0.773626327514634,-23.5516204833982,7177.76977539062,114237.476348877,-5296.60778808594,-4.51574611663818,60.8921870589256,-5.39466285705566,-21011.0156250001,-5296.60778808594,66900.5468750001,-60.8204059600831,7.97517824172972,75.1205596923826,23.4807777404786,-4.51574611663818,-60.8204059600831,0.0674152394592763,-0.013797031249851,-0.0682026296854017,-0.773625850677476,60.8921870589256,7.97517800331114,-0.013797031249851,0.0424197202617303,0.00740744266659024,-23.5516204833982,-5.39466261863708,75.1205596923826,-0.0682026296854017,0.00740744266659024,0.0889824313879018,
2520,-6394255.00936396,277806.41723944,3151485.43873541,-3331.01958133752,-579.256345579361,-6630.55401115263,10154.8593750005,7123.21020507812,-21867.8203125001,24.5930137634278,-1.01465559005735,-24.2730102539058,7123.21020507812,115450.876831055,-5269.47106933594,-4.60836935043335,60.0435054898262,-5.32435488700867,-21867.8203125001,-5269.47106933594,68415.7080078125,-62.724066734314,8.17174530029296,75.9926033020018,24.5930137634278,-4.60836923122406,-62.724066734314,0.0698915451601148,-0.0140009582974017,-0.069607488811016,-1.01465559005735,60.0435054898262,8.17174506187438,-0.0140009582974017,0.0412095613380894,0.0075489045120776,-24.2730178833003,-5.32435488700867,75.9926071166991,-0.069607488811016,0.0075489045120776,0.08904294500351,
2530,-6427213.62262391,271998.715965769,3085007.68968043,-3260.6438135786,-582.27323726272,-6664.87333948542,10662.2109375,7065.296875,-22751.125,25.7478370666504,-1.25748443603516,-25.0030899047852,7065.296875,116647.053371429,-5239.64672851562,-4.70273005962372,59.1698593571782,-5.25119626522065,-22751.125,-5239.64685058594,69948.13671875,-64.6669826507568,8.36923575401306,76.8464775085449,25.7478370666504,-4.70273005962372,-64.6669826507568,0.0724405294120312,-0.0142071226146072,-0.0710096545517445,-1.25748443603516,59.1698593869805,8.36923575401306,-0.0142071226146072,0.0400184453854105,0.00768656865693629,-25.0030822753906,-5.25119626522065,76.8464775085449,-0.0710096545517445,0.00768656865693629,0.0890634601771833,
2540,-6459466.7132516,266161.166452818,3018190.42706489,-3189.91633177733,-585.225941582775,-6698.45613464476,11193.0820312501,7003.99389648437,-23661.3925781251,26.9464092254639,-1.50208258628845,-25.7413711547849,7003.99389648437,117825.510528564,-5207.09814453125,-4.79889714717865,58.2716348618269,-5.17524075508119,-23661.3925781251,-5207.09814453125,71497.4501953125,-66.6490964889527,8.56753242015838,77.6810302734374,26.9464054107667,-4.79889702796936,-66.6490964889527,0.0750632185325027,-0.014415463549085,-0.0724074989557265,-1.50208353996276,58.2716348618269,8.56753242015838,-0.0144154633162543,0.0388468930421164,0.00782024348154665,-25.7413711547849,-5.17524099349977,77.6810302734374,-0.0724074989557265,0.00782024348154665,0.0890432057738309,
2550,-6491010.80246976,260294.412118454,2951041.03374984,-3118.84481417889,-588.114150828493,-6731.29890370398,11748.3671875,6939.2646484375,-24599.1015625,28.1899299621582,-1.74841785430908,-26.4872894287109,6939.2646484375,118985.760700226,-5171.78948974609,-4.89693927764894,57.349228285253,-5.09654724597932,-24599.1015625,-5171.78948974609,73063.251953125,-68.6703300476075,8.76651346683502,78.4950771331787,28.1899261474609,-4.89693927764894,-68.6703281402588,0.0777606108993293,-0.014625912765041,-0.0737993270158767,-1.74841785430908,57.349228285253,8.76651322841644,-0.014625912765041,0.0376954159972025,0.00794974132440985,-26.4872894287109,-5.09654700756074,78.4950771331787,-0.0737993270158767,0.00794974085874856,0.0889815037906171,
2560,-6521842.48845072,254399.099423526,2883566.92713705,-3047.4369723287,-590.937564119703,-6763.39823148911,12328.9804687501,6871.0743408203,-25564.7050781251,29.4795799255372,-1.99645376205443,-27.2402610778807,6871.07458496093,120127.3242836,-5133.68792724609,-4.99692499637605,56.4030460864305,-5.01517689228059,-25564.7050781251,-5133.68792724609,74645.1171875,-70.7305526733399,8.96605491638183,79.2874431610107,29.4795799255372,-4.99692475795747,-70.7305526733399,0.0805336555302144,-0.0148383970372379,-0.0751834139227866,-1.99645376205443,56.4030461162329,8.96605491638183,-0.0148383970372379,0.036564516480919,0.00807486986741425,-27.2402534484862,-5.01517665386201,79.2874431610107,-0.0751834101974963,0.00807486893609168,0.088877642697096,
2570,-6551958.44664561,248475.877803393,2815775.55839028,-2975.70055032462,-593.695887440806,-6794.75078081586,12935.8671875,6799.38500976562,-26558.66796875,30.8165588378906,-2.24615383148193,-27.9996643066406,6799.38500976562,121249.729923248,-5092.76232910155,-5.09892219305039,55.433504678309,-4.9311958551407,-26558.66796875,-5092.76232910155,76242.5966796876,-72.8295993804932,9.1660301685333,80.0569343566893,30.8165588378906,-5.09892219305039,-72.8295993804932,0.0833832688465715,-0.0150528358062729,-0.076557969674468,-2.24615430831909,55.433504678309,9.1660301685333,-0.0150528358062729,0.035454687468498,0.00819544051773848,-27.9996643066406,-4.9311958551407,80.0569343566893,-0.0765579733997583,0.00819544144906106,0.0887310003697873,
2580,-6581355.43010627,242525.39959911,2747674.41165416,-2903.64332407853,-596.388833672675,-6825.35329272853,13569.984375,6724.16015625,-27581.44140625,32.2020835876465,-2.49747562408447,-28.7648086547852,6724.16015625,122352.514724731,-5048.98229980469,-5.20299923419952,54.4410298466682,-4.84467554092407,-27581.44140625,-5048.982421875,77855.2314453125,-74.9672746658325,9.36630690097808,80.8023300170897,32.2020835876465,-5.20299923419952,-74.9672746658325,0.0863103207036853,-0.0152691408293322,-0.0779211558401584,-2.49747562408447,54.4410298466682,9.36630690097808,-0.0152691408293322,0.0343664130002959,0.00831126933917405,-28.7648086547852,-4.84467530250549,80.8023300170897,-0.0779211558401584,0.00831126840785147,0.0885409993886952,
2590,-6610030.26979964,236548.319988317,2679271.00327078,-2831.27310058497,-599.016122622885,-6855.20258674233,14232.3007812501,6645.36267089843,-28633.4599609375,33.6373729705811,-2.75037527084349,-29.5350036621092,6645.36267089843,123435.224300385,-5002.32101440429,-5.30922323465348,53.4260571449995,-4.75569009780886,-28633.4599609375,-5002.32101440429,79482.5231933594,-77.1433310508728,9.56675064563751,81.5224094390869,33.6373729705811,-5.30922323465348,-77.1433310508728,0.0893156371846795,-0.0154872173443437,-0.079271089285612,-2.75037431716918,53.4260571449995,9.56675064563751,-0.0154872178100049,0.0333001667120494,0.00842216797173026,-29.5350036621092,-4.75569009780886,81.5224094390869,-0.079271089285612,0.00842216843739155,0.0883070884108548,
2600,-6637979.87491501,230545.296915824,2610572.88099364,-2758.59771719416,-601.577481054362,-6884.29556109022,14923.8046875005,6562.95581054686,-29715.1464843752,35.1236419677736,-3.00480461120604,-30.3094787597654,6562.95581054686,124497.413139343,-4952.75311279296,-5.41766059398651,52.3890312761068,-4.6643192768097,-29715.1484375002,-4952.75311279296,81123.9528808594,-79.3574814796448,9.76722520589828,82.2159376144408,35.1236419677736,-5.41766059398651,-79.3574814796448,0.0924000052571297,-0.0157069644192234,-0.0806058291345834,-3.00480461120604,52.3890312761068,9.76722544431686,-0.0157069641863927,0.0322564129408216,0.00852795806713403,-30.3094787597654,-4.6643192768097,82.2159376144408,-0.0806058291345834,0.00852795806713403,0.0880287905991079,
2610,-6665201.23316392,224516.99102392,2541587.62319932,-2685.62504088684,-604.072642712573,-6912.62919297475,15645.542968751,6476.90185546873,-30826.9296875,36.6621103286744,-3.26071524620054,-31.0874443054196,6476.90185546873,125538.644706726,-4900.25561523438,-5.52837687730789,51.330406114459,-4.57064652442933,-30826.927734375,-4900.25561523438,82778.9775390625,-81.609393119812,9.96759152412415,82.8816795349121,36.6621103286744,-5.52837687730789,-81.6093940734863,0.0955641446005553,-0.0159282729146071,-0.0819234037771821,-3.2607157230377,51.330406114459,9.96759152412415,-0.0159282729146071,0.0312356052843621,0.00862845801748336,-31.0874443054196,-4.57064628601075,82.8816757202148,-0.0819234000518918,0.00862845848314465,0.0877056663691999,
2620,-6691691.41107285,218464.065582419,2472322.83809642,-2612.36296754838,-606.501348351332,-6940.20053882475,16398.5976562501,6387.16235351562,-31969.2070312501,38.2540111541749,-3.51805448532103,-31.8680534362792,6387.16235351562,126558.491645813,-4844.80780029297,-5.64143681526184,50.2506443411112,-4.47475910186768,-31969.2089843751,-4844.80792236328,84447.0263671875,-83.8986968994141,10.1677069664001,83.5183906555175,38.2540111541749,-5.64143681526184,-83.8986968994141,0.0988087460234762,-0.0161510277539492,-0.0832217801362276,-3.51805448532103,50.2506443411112,10.1677069664001,-0.0161510277539492,0.0302381875760853,0.00872348761186005,-31.8680534362792,-4.47475910186768,83.5183906555175,-0.0832217801362276,0.00872348761186005,0.0873373022139074,
2630,-6717447.5542686,212387.186418453,2402786.16293208,-2538.81942123956,-608.86334575731,-6967.00673455635,17184.0585937501,6293.69995117187,-33142.3916015625,39.9005813598633,-3.77676320075988,-32.6504173278807,6293.69995117187,127556.535873413,-4786.39099121094,-5.75690376758576,49.1502172648907,-4.37674927711488,-33142.3916015625,-4786.39105224609,86127.5134277344,-86.224974155426,10.367425262928,84.1248121261596,39.9005813598633,-5.75690376758576,-86.2249760627747,0.102134430019558,-0.0163751057116315,-0.084498880431056,-3.77676367759704,49.1502172648907,10.3674250245094,-0.0163751059444621,0.029264593302994,0.00881287525407971,-32.6504173278807,-4.37674975395203,84.1248121261596,-0.0844988841563463,0.00881287525407971,0.0869233926594258,
2640,-6742466.88775644,206287.021846025,2332985.26319569,-2465.002353462,-611.158389773285,-6993.04499583711,18002.9804687501,6196.47668457031,-34346.8437500001,41.603045463562,-4.03678393363951,-33.4336280822753,6196.47668457031,128532.368923187,-4724.9892578125,-5.87484034895897,48.0296047255397,-4.27671372890473,-34346.8437500001,-4724.9892578125,87819.814453125,-88.5877633094788,10.5665999650955,84.6996955871581,41.603045463562,-5.87484034895897,-88.5877633094788,0.105541774008796,-0.0166003768681549,-0.0857525961473584,-4.03678393363951,48.0296047255397,10.5665999650955,-0.0166003768681549,0.0283152452127775,0.00889644608832898,-33.4336280822753,-4.27671372890473,84.6996955871581,-0.0857525961473584,0.00889644608832898,0.0864636247813703,
2650,-6766746.71619073,200164.242595339,2262927.83182014,-2390.91974241618,-613.386242320157,-7018.31261835194,18856.5078125005,6095.45507812499,-35582.9296875001,43.3626289367676,-4.29805421829221,-34.2167129516599,6095.45507812499,129485.591938019,-4660.58911132812,-5.99530693888664,46.8892947882414,-4.17475211620331,-35582.9316406251,-4660.58911132812,89523.28515625,-90.9865498542786,10.7650804519653,85.2417869567871,43.3626289367676,-5.99530693888664,-90.9865498542786,0.109031289752945,-0.0168267047265544,-0.0869807722046971,-4.29805421829221,46.8892948180437,10.7650804519653,-0.0168267047265544,0.0273905555320904,0.00897403480485083,-34.2167205810545,-4.17475211620331,85.2417907714843,-0.0869807722046971,0.00897403480485083,0.0859577750623227,
2660,-6790284.42413823,194019.521741911,2192621.58838026,-2316.5795922507,-615.546672417731,-7042.8069780688,19745.8203125005,5990.59741210937,-36851.0156250001,45.1805629730225,-4.56050443649292,-34.9986495971675,5990.59765624999,130415.815891266,-4593.17953491211,-6.118362814188,45.7297836095095,-4.07096958160401,-36851.0136718751,-4593.17953491211,91237.2614746094,-93.4207818508148,10.9627137184143,85.7498149871826,45.1805610656739,-6.118362814188,-93.4207818508148,0.112603433367237,-0.0170539456885308,-0.0881811920553445,-4.56050443649292,45.7297836095095,10.9627139568329,-0.0170539454557002,0.0264909255736507,0.00904547609388828,-34.998641967773,-4.07096958160401,85.7498149871826,-0.0881811920553445,0.00904547609388828,0.0854057205677037,
2670,-6813077.47633375,187853.534635481,2122074.27828868,-2241.98993230162,-617.639456204251,-7066.52553150234,20672.0703125005,5881.86596679687,-38151.4179687502,47.0580635070802,-4.82406711578368,-35.7783584594722,5881.86596679687,131322.661800385,-4522.75204467773,-6.24406507611275,44.5515750274062,-3.96547484397889,-38151.4160156252,-4522.75204467773,92961.0446777344,-95.8898522853852,11.1593455672264,86.2225227355955,47.0580673217775,-6.24406507611275,-95.8898513317109,0.116258596007153,-0.0172819485305808,-0.0893516205251215,-4.82406711578368,44.5515750274062,11.1593455672264,-0.0172819485305808,0.0256167456198251,0.00911061046645047,-35.7783584594722,-3.96547484397889,86.2225265502928,-0.0893516205251215,0.00911061046645047,0.0848073644399647,
2680,-6835123.41792819,181666.958828741,2051293.67198909,-2167.15881632148,-619.664376954636,-7089.46581597322,21636.5195312501,5769.22253417968,-39484.4775390625,48.9963712692261,-5.08866333961486,-36.5546760559081,5769.22253417968,132205.760818481,-4449.30075073242,-6.37246939539909,43.3551805987954,-3.85838067531586,-39484.4794921875,-4449.30075073242,94693.9211425781,-98.3931119441986,11.3548184037209,86.6586427688598,48.9963731765747,-6.37246939539909,-98.3931119441986,0.11999711294882,-0.0175105552771129,-0.09048976842314,-5.08866333961486,43.3551805987954,11.3548181653023,-0.0175105552771129,0.0247683950390434,0.00916928215883673,-36.5546760559081,-3.85838067531586,86.6586427688598,-0.09048976842314,0.00916928215883673,0.0841627215802671,
2690,-6856419.87472882,175460.474005877,1980287.56414686,-2092.09432169765,-621.621225097385,-7111.62544986104,22640.3554687501,5652.63073730468,-40850.478515625,50.9966840744019,-5.35421800613402,-37.3264923095703,5652.63073730468,133064.754413605,-4372.82269287109,-6.50362905859947,42.1411191225052,-3.74980425834656,-40850.478515625,-4372.82269287109,96435.142578125,-100.929856300354,11.5489728450775,87.0569267272949,50.9966840744019,-6.50362899899483,-100.929857254028,0.123819246825203,-0.0177396015496924,-0.091593325138092,-5.35421895980834,42.1411191374063,11.5489730834961,-0.0177396015496924,0.0239462418201379,0.00922134146094322,-37.3264923095703,-3.74980425834656,87.0569248199463,-0.091593325138092,0.00922134146094322,0.0834718031644821,
2700,-6876964.55343164,169234.761910958,1909063.77283726,-2016.80454866058,-623.509798230081,-7133.00213284869,23684.8320312501,5532.0531616211,-42249.6982421875,53.0602083206177,-5.62064886093138,-38.0925979614256,5532.0531616211,133899.29449749,-4293.3177947998,-6.63759513199329,40.9099166318774,-3.63986599445343,-42249.6982421875,-4293.31773376465,98183.9392089844,-103.499335050583,11.7416485548019,87.4161186218261,53.0602064132691,-6.63759507238865,-103.49933552742,0.12772519181706,-0.0179689155193046,-0.0926599409431219,-5.62064886093138,40.9099166467786,11.7416487932205,-0.0179689157521352,0.023150642805174,0.0092666391283274,-38.0925979614256,-3.63986575603485,87.4161186218261,-0.0926599409431219,0.0092666391283274,0.0827346948742871,
2710,-6896755.24184586,162990.506276172,1837630.13873123,-1941.29761948257,-625.32990113344,-7153.59364615638,24771.2031250005,5407.45361328124,-43682.3984375001,55.1881313323976,-5.88786983489987,-38.8517227172849,5407.45361328124,134709.043544769,-4210.78839111328,-6.77441602945328,39.662106141448,-3.52869009971619,-43682.3984375001,-4210.78839111328,99939.5202636719,-106.100745677948,11.9326821565628,87.7349691390991,55.1881313323976,-6.77441602945328,-106.100745677948,0.131715073885769,-0.0181983199436217,-0.0936872344464063,-5.88786983489987,39.662106141448,11.9326821565628,-0.0181983199436217,0.022381943121925,0.00930503709241749,-38.8517227172849,-3.52869009971619,87.7349691390991,-0.0936872344464063,0.00930503709241749,0.0819516202270986,
2720,-6915789.80911023,156728.392749933,1765994.52427891,-1865.58167766824,-627.081345783868,-7173.39785276359,25900.8007812501,5278.79553222656,-45148.8212890625,57.3816461563111,-6.155788898468,-39.6025505065917,5278.79553222656,135493.674804688,-4125.24020385742,-6.91413798928261,38.3982272595167,-3.41640460491181,-45148.8212890625,-4125.24026489258,101701.064208984,-108.733238935471,12.121909737587,88.0122461318969,57.3816461563111,-6.91413798928261,-108.733238935471,0.13578895147182,-0.018427628907375,-0.0946727870032191,-6.15578985214232,38.3982272595167,12.121909737587,-0.018427628907375,0.0216404765331186,0.00933639751747252,-39.6025505065917,-3.41640460491181,88.0122461318969,-0.0946727907285094,0.00933639751747252,0.0811227803885938,
2730,-6934066.20590132,150449.108824863,1694164.81289093,-1789.6648871381,-628.763951364482,-7192.41269761765,27074.8984375005,5146.04345703124,-46649.1738281252,59.6419181823732,-6.4243159294128,-40.3437118530273,5146.04345703124,136252.872341156,-4036.68170166015,-7.05680429935455,37.1188261583447,-3.30314254760742,-46649.1738281252,-4036.68170166015,103467.725341797,-111.395909786224,12.3091657757759,88.2467060089111,59.6419124603273,-7.0568043589592,-111.395909786224,0.13994680455178,-0.0186566518386826,-0.0956141501665115,-6.4243159294128,37.1188261434436,12.3091657757759,-0.0186566518386826,0.0209265646797372,0.00936059560626745,-40.3437042236328,-3.303142786026,88.2467060089111,-0.0956141501665115,0.00936059467494488,0.0802485851407051,
2740,-6951582.46463356,144153.343765681,1622148.90811785,-1713.5554314068,-630.377544274579,-7210.63620782801,28294.8593750005,5009.16235351562,-48183.6621093751,61.9700984954835,-6.6933455467224,-41.0738220214841,5009.16235351562,136986.33122921,-3945.12423706055,-7.20245546102524,35.8244551308453,-3.18903905153275,-48183.6621093751,-3945.12423706055,105238.638671875,-114.087805271149,12.4942816495895,88.4371395111083,61.9701004028321,-7.20245549082756,-114.087805271149,0.144188540691882,-0.0188851897837594,-0.0965088568627834,-6.6933455467224,35.8244551308453,12.4942818880081,-0.0188851897837594,0.0202405183615861,0.00937750446610153,-41.0738143920896,-3.18903917074204,88.4371395111083,-0.0965088568627834,0.00937750446610153,0.0793294032871724,
2750,-6968336.69965107,137841.788536998,1549954.73282752,-1637.26151275788,-631.921958137572,-7228.06649284559,29562.082031251,4868.11737060545,-49752.455078125,64.367341041565,-6.96277832984918,-41.791408538818,4868.11737060545,137693.7576437,-3850.58224487305,-7.35112898051739,34.515672583133,-3.07423335313798,-49752.455078125,-3850.58227539062,107012.911132812,-116.807919502258,12.6770893335342,88.582332611084,64.367341041565,-7.35112895071507,-116.807919502258,0.14851399085708,-0.019113038724754,-0.0973544111475348,-6.96277832984918,34.515672583133,12.6770895719528,-0.0191130386083387,0.0195826354709221,0.00938700814731421,-41.791408538818,-3.07423335313798,88.5823345184326,-0.0973544092848897,0.00938700814731421,0.0783657079398633,
2760,-6984327.10741118,131515.135731044,1477590.2283809,-1560.79135141676,-633.397033807426,-7244.70174462715,30877.9726562501,4722.87377929688,-51355.6904296875,66.8347644805909,-7.23250365257261,-42.4949531555175,4722.87377929688,138374.869003296,-3753.07348632812,-7.50285917520523,33.1930426210165,-2.95886826515198,-51355.6904296875,-3753.07345581055,108789.624755859,-119.555194854736,12.8574201464653,88.6810998916626,66.8347644805909,-7.50285917520523,-119.555194854736,0.152922907548398,-0.0193399876588955,-0.0981482919305562,-7.23250269889829,33.1930426359177,12.8574201464653,-0.0193399878917262,0.0189532023894368,0.00938899558968844,-42.4949455261229,-2.95886838436127,88.6810998916626,-0.0981482919305562,0.00938899652101102,0.0773580467164518,
2770,-6999551.96665975,125174.079495333,1405063.35380625,-1484.15318472375,-634.802619373661,-7260.54023778477,32243.9335937501,4573.39935302734,-52993.4907226563,69.3734712600708,-7.50240874290464,-43.1828804016112,4573.39959716796,139029.394019127,-3652.6187210083,-7.65767689049244,31.8571350462735,-2.84308975934983,-52993.4907226563,-3652.6187210083,110567.840270996,-122.328521609306,13.0351031124592,88.7322573661804,69.3734731674195,-7.65767689049244,-122.328521609306,0.157414963871613,-0.0195658200536855,-0.0988879529759288,-7.50240874290464,31.8571350462735,13.0351031124592,-0.0195658199372701,0.0183524932752131,0.00938336574472489,-43.1828880310057,-2.84308975934983,88.7322573661804,-0.0988879529759288,0.00938336481340232,0.0763071274220945,
2780,-7014009.63859818,118819.315460291,1332382.08497182,-1407.3552663086,-636.138570165038,-7275.58032972118,33661.40625,4419.66137695312,-54665.9453125,71.9845504760742,-7.77237415313721,-43.8535766601562,4419.66137695312,139657.072900772,-3549.24182128906,-7.81560960412025,30.5085247009993,-2.72704696655273,-54665.9453125,-3549.24182128906,112346.592529297,-125.126736164093,13.2099671363831,88.7346506118774,71.9845504760742,-7.81560960412025,-125.126736164093,0.161989749811962,-0.0197903125081211,-0.099570837803185,-7.77237415313721,30.5085247009993,13.2099671363831,-0.0197903125081211,0.0177807705429383,0.00937002291902901,-43.8535614013672,-2.72704684734344,88.7346506118774,-0.0995708396658301,0.00937002291902901,0.0752136578619481,
2790,-7027698.5670422,112451.540666851,1259554.4137574,-1330.40586526822,-637.404748752053,-7289.82046075179,35131.8320312501,4261.62921142578,-56373.115234375,74.669056892395,-8.0422806739807,-44.5053825378417,4261.62921142578,140257.657376289,-3442.96994018555,-7.9766810387373,29.1477917209268,-2.61089211702347,-56373.115234375,-3442.96994018555,114124.896240234,-127.948624134064,13.381840467453,88.6871337890625,74.669056892395,-7.9766810387373,-127.948624134064,0.166646772234142,-0.0200132364407182,-0.100194375030696,-8.0422806739807,29.1477917209268,13.381840467453,-0.0200132364407182,0.0172382838743739,0.00934887817129494,-44.5053901672362,-2.61089187860489,88.6871337890625,-0.100194375030696,0.00934887817129494,0.0740784725010396,
2800,-7040617.2785724,106071.453494024,1186588.34722458,-1253.3132653484,-638.601024948406,-7303.25915421469,36656.671875,4099.27221679688,-58115.0322265625,77.4280319213867,-8.31200313568115,-45.1366195678711,4099.27221679688,140830.91083622,-3333.83354187012,-8.14091125130653,27.775520991534,-2.49477988481522,-58115.0322265625,-3333.83352661133,115901.740966797,-130.79291677475,13.5505512952805,88.5885944366455,77.4280319213867,-8.14091125130653,-130.79291677475,0.171385455813631,-0.0202343576238491,-0.10075597371906,-8.31200313568115,27.775520991534,13.5505514144897,-0.0202343576238491,0.0167252706985688,0.00931984861381354,-45.1366195678711,-2.49477988481522,88.5885944366455,-0.10075597371906,0.00931984954513611,0.0729024281561376,
2810,-7052764.38267672,99679.7535864648,1113491.90678605,-1176.08576413079,-639.727275811634,-7315.89501656993,38237.4531250005,3932.5615234375,-59891.7021484375,80.2624807357789,-8.58140659332273,-45.7454833984373,3932.56140136718,141376.608412743,-3221.86631011963,-8.30831637978554,26.3923019766808,-2.37886852025986,-59891.701171875,-3221.86634063721,117676.09564209,-133.658293366432,13.7159275412559,88.4379343986511,80.2624807357789,-8.30831637978554,-133.658293366432,0.176205137681589,-0.0204534356016666,-0.101253035478294,-8.58140659332273,26.3923019766808,13.7159275412559,-0.0204534356016666,0.0162419564392418,0.0092828660272062,-45.7454757690427,-2.37886852025986,88.4379353523254,-0.101253035478294,0.0092828660272062,0.0716865455567838,
2820,-7064138.57188469,93277.1417820349,1040273.12737389,-1098.73167222524,-640.783385643129,-7327.72673748971,39875.6914062501,3761.46881103515,-61703.0942382813,83.1733856201172,-8.85035657882689,-46.3301887512206,3761.46881103515,141894.537068367,-3107.10524749756,-8.47890837490559,24.9987284839153,-2.26331824064255,-61703.0942382813,-3107.10524749756,119446.907165527,-136.543380618095,13.8777967095375,88.234085559845,83.1733856201172,-8.47890837490559,-136.543380618095,0.181105066959187,-0.0206702258437872,-0.101682958193123,-8.85035657882689,24.9987284839153,13.8777968287468,-0.0206702258437872,0.0157885536271147,0.00923786172643305,-46.3301887512206,-2.26331824064255,88.234085559845,-0.101682957261801,0.00923786265775563,0.0704318603336812,
